Gene1,Gene2,Type
g1491,g1145,+
g66,g1146,+
g118,g1146,+
g135,g1146,+
g218,g1146,+
g327,g1146,+
g339,g1146,+
g555,g1146,+
g574,g1146,+
g734,g1146,+
g1045,g1146,+
g1099,g1146,+
g1141,g1146,+
g1254,g1146,+
g1333,g1146,+
g1343,g1146,+
g297,g1147,+
g452,g1147,+
g459,g1147,+
g548,g1147,+
g568,g1147,+
g716,g1147,+
g744,g1147,+
g853,g1147,+
g917,g1147,+
g1063,g1147,+
g1201,g1147,+
g1202,g1147,+
g1441,g1147,+
g221,g1148,+
g718,g1148,+
g887,g1148,+
g968,g1148,+
g976,g1148,+
g1006,g1148,+
g1180,g1148,+
g1449,g1148,+
g90,g1149,+
g262,g1149,+
g344,g1149,+
g385,g1149,+
g419,g1149,+
g474,g1149,+
g752,g1149,+
g1010,g1149,+
g1117,g1149,+
g1222,g1149,+
g1239,g1149,+
g328,g1150,+
g480,g1150,+
g588,g1150,+
g758,g1150,+
g879,g1150,+
g925,g1150,+
g934,g1150,+
g1156,g1150,+
g1190,g1150,+
g1333,g1150,+
g1350,g1150,+
g1363,g1150,+
g1486,g1150,+
g361,g1151,+
g687,g1151,+
g747,g1151,+
g975,g1151,+
g1108,g1151,+
g1265,g1151,+
g1298,g1151,+
g1302,g1151,+
g1414,g1151,+
g15,g1152,+
g74,g1152,+
g180,g1152,+
g261,g1152,+
g337,g1152,+
g338,g1152,+
g464,g1152,+
g712,g1152,+
g890,g1152,+
g968,g1152,+
g1035,g1152,+
g1109,g1152,+
g1201,g1152,+
g1293,g1152,+
g1320,g1152,+
g1331,g1152,+
g1393,g1152,+
g1420,g1152,+
g1476,g1152,+
g42,g1153,+
g400,g1153,+
g563,g1153,+
g764,g1153,+
g1020,g1153,+
g1030,g1153,+
g1055,g1153,+
g1142,g1153,+
g1181,g1153,+
g1189,g1153,+
g1345,g1153,+
g1467,g1153,+
g127,g1154,+
g176,g1154,+
g177,g1154,+
g375,g1154,+
g427,g1154,+
g467,g1154,+
g510,g1154,+
g651,g1154,+
g823,g1154,+
g921,g1154,+
g971,g1154,+
g1141,g1154,+
g1167,g1154,+
g1348,g1154,+
g1379,g1154,+
g1400,g1154,+
g1433,g1154,+
g16,g1155,+
g217,g1155,+
g493,g1155,+
g524,g1155,+
g634,g1155,+
g836,g1155,+
g1031,g1155,+
g1095,g1155,+
g1151,g1155,+
g1267,g1155,+
g1364,g1155,+
g1375,g1155,+
g1440,g1155,+
g1441,g1155,+
g240,g1156,+
g299,g1156,+
g534,g1156,+
g725,g1156,+
g734,g1156,+
g952,g1156,+
g1045,g1156,+
g1234,g1156,+
g1305,g1156,+
g278,g1157,+
g293,g1157,+
g562,g1157,+
g596,g1157,+
g629,g1157,+
g674,g1157,+
g752,g1157,+
g906,g1157,+
g930,g1157,+
g1144,g1157,+
g1244,g1157,+
g1349,g1157,+
g1379,g1157,+
g1432,g1157,+
g1485,g1157,+
g71,g1158,+
g197,g1158,+
g292,g1158,+
g815,g1158,+
g915,g1158,+
g1045,g1158,+
g1063,g1158,+
g1149,g1158,+
g1207,g1158,+
g1313,g1158,+
g1318,g1158,+
g1320,g1158,+
g1347,g1158,+
g1489,g1158,+
g71,g1159,+
g253,g1159,+
g261,g1159,+
g310,g1159,+
g344,g1159,+
g374,g1159,+
g463,g1159,+
g465,g1159,+
g513,g1159,+
g838,g1159,+
g1309,g1159,+
g1406,g1159,+
g13,g1160,+
g257,g1160,+
g260,g1160,+
g797,g1160,+
g1061,g1160,+
g1155,g1160,+
g1196,g1160,+
g1309,g1160,+
g1404,g1160,+
g1460,g1160,+
g1489,g1160,+
g5,g1161,+
g90,g1161,+
g145,g1161,+
g171,g1161,+
g201,g1161,+
g475,g1161,+
g545,g1161,+
g1119,g1161,+
g1296,g1161,+
g1306,g1161,+
g1343,g1161,+
g1478,g1161,+
g141,g1162,+
g322,g1162,+
g426,g1162,+
g533,g1162,+
g624,g1162,+
g670,g1162,+
g700,g1162,+
g734,g1162,+
g857,g1162,+
g880,g1162,+
g911,g1162,+
g1320,g1162,+
g1331,g1162,+
g1387,g1162,+
g1488,g1162,+
g14,g1163,+
g41,g1163,+
g49,g1163,+
g123,g1163,+
g306,g1163,+
g334,g1163,+
g554,g1163,+
g637,g1163,+
g750,g1163,+
g917,g1163,+
g951,g1163,+
g960,g1163,+
g1108,g1163,+
g1152,g1163,+
g1215,g1163,+
g1276,g1163,+
g1476,g1163,+
g1483,g1163,+
g1486,g1163,+
g1494,g1163,+
g193,g1164,+
g482,g1164,+
g528,g1164,+
g697,g1164,+
g734,g1164,+
g783,g1164,+
g817,g1164,+
g1185,g1164,+
g1199,g1164,+
g1256,g1164,+
g1300,g1164,+
g1331,g1164,+
g1416,g1164,+
g1449,g1164,+
g160,g1165,+
g176,g1165,+
g246,g1165,+
g297,g1165,+
g374,g1165,+
g455,g1165,+
g459,g1165,+
g758,g1165,+
g843,g1165,+
g903,g1165,+
g960,g1165,+
g1062,g1165,+
g1074,g1165,+
g1096,g1165,+
g1102,g1165,+
g1126,g1165,+
g1156,g1165,+
g1208,g1165,+
g1467,g1165,+
g145,g1166,+
g194,g1166,+
g397,g1166,+
g444,g1166,+
g561,g1166,+
g764,g1166,+
g992,g1166,+
g1031,g1166,+
g1035,g1166,+
g1051,g1166,+
g1144,g1166,+
g1207,g1166,+
g1225,g1166,+
g1389,g1166,+
g1488,g1166,+
g500,g1167,+
g879,g1167,+
g927,g1167,+
g1062,g1167,+
g1183,g1167,+
g1222,g1167,+
g1438,g1167,+
g3,g1168,+
g55,g1168,+
g297,g1168,+
g447,g1168,+
g631,g1168,+
g633,g1168,+
g687,g1168,+
g779,g1168,+
g804,g1168,+
g830,g1168,+
g1102,g1168,+
g78,g1169,+
g174,g1169,+
g219,g1169,+
g298,g1169,+
g344,g1169,+
g781,g1169,+
g811,g1169,+
g856,g1169,+
g1302,g1169,+
g117,g1170,+
g750,g1170,+
g849,g1170,+
g960,g1170,+
g998,g1170,+
g1274,g1170,+
g1370,g1170,+
g25,g1171,+
g39,g1171,+
g143,g1171,+
g178,g1171,+
g217,g1171,+
g221,g1171,+
g272,g1171,+
g276,g1171,+
g590,g1171,+
g595,g1171,+
g681,g1171,+
g771,g1171,+
g857,g1171,+
g1289,g1171,+
g1393,g1171,+
g1396,g1171,+
g176,g1172,+
g221,g1172,+
g548,g1172,+
g618,g1172,+
g638,g1172,+
g672,g1172,+
g774,g1172,+
g841,g1172,+
g880,g1172,+
g908,g1172,+
g925,g1172,+
g1027,g1172,+
g1095,g1172,+
g1282,g1172,+
g1293,g1172,+
g1310,g1172,+
g1389,g1172,+
g181,g1173,+
g439,g1173,+
g641,g1173,+
g774,g1173,+
g781,g1173,+
g834,g1173,+
g1013,g1173,+
g1466,g1173,+
g50,g1174,+
g99,g1174,+
g157,g1174,+
g167,g1174,+
g203,g1174,+
g397,g1174,+
g427,g1174,+
g641,g1174,+
g660,g1174,+
g697,g1174,+
g718,g1174,+
g732,g1174,+
g846,g1174,+
g880,g1174,+
g893,g1174,+
g1263,g1174,+
g1445,g1174,+
g31,g1175,+
g73,g1175,+
g114,g1175,+
g118,g1175,+
g254,g1175,+
g365,g1175,+
g508,g1175,+
g520,g1175,+
g754,g1175,+
g774,g1175,+
g893,g1175,+
g1075,g1175,+
g1085,g1175,+
g1222,g1175,+
g1280,g1175,+
g1313,g1175,+
g1460,g1175,+
g112,g1176,+
g138,g1176,+
g171,g1176,+
g432,g1176,+
g677,g1176,+
g747,g1176,+
g843,g1176,+
g921,g1176,+
g949,g1176,+
g960,g1176,+
g1092,g1176,+
g1310,g1176,+
g1337,g1176,+
g1462,g1176,+
g1469,g1176,+
g66,g1177,+
g180,g1177,+
g217,g1177,+
g320,g1177,+
g374,g1177,+
g499,g1177,+
g594,g1177,+
g699,g1177,+
g743,g1177,+
g748,g1177,+
g751,g1177,+
g759,g1177,+
g761,g1177,+
g798,g1177,+
g811,g1177,+
g930,g1177,+
g1169,g1177,+
g1181,g1177,+
g66,g1178,+
g262,g1178,+
g508,g1178,+
g559,g1178,+
g744,g1178,+
g923,g1178,+
g1098,g1178,+
g1175,g1178,+
g1186,g1178,+
g1189,g1178,+
g1321,g1178,+
g1445,g1178,+
g1459,g1178,+
g19,g1179,+
g26,g1179,+
g70,g1179,+
g167,g1179,+
g326,g1179,+
g373,g1179,+
g459,g1179,+
g510,g1179,+
g545,g1179,+
g564,g1179,+
g592,g1179,+
g702,g1179,+
g731,g1179,+
g804,g1179,+
g906,g1179,+
g972,g1179,+
g1055,g1179,+
g1274,g1179,+
g1310,g1179,+
g1403,g1179,+
g1454,g1179,+
g1491,g1179,+
g56,g1180,+
g58,g1180,+
g144,g1180,+
g201,g1180,+
g708,g1180,+
g710,g1180,+
g724,g1180,+
g817,g1180,+
g935,g1180,+
g1062,g1180,+
g1267,g1180,+
g1406,g1180,+
g1428,g1180,+
g1438,g1180,+
g444,g1181,+
g472,g1181,+
g551,g1181,+
g672,g1181,+
g697,g1181,+
g731,g1181,+
g749,g1181,+
g965,g1181,+
g1186,g1181,+
g1298,g1181,+
g1370,g1181,+
g1416,g1181,+
g1469,g1181,+
g1498,g1181,+
g60,g1182,+
g254,g1182,+
g444,g1182,+
g677,g1182,+
g698,g1182,+
g726,g1182,+
g840,g1182,+
g850,g1182,+
g860,g1182,+
g868,g1182,+
g906,g1182,+
g968,g1182,+
g1027,g1182,+
g1035,g1182,+
g1071,g1182,+
g1137,g1182,+
g1233,g1182,+
g1263,g1182,+
g1309,g1182,+
g42,g1183,+
g49,g1183,+
g111,g1183,+
g217,g1183,+
g475,g1183,+
g596,g1183,+
g635,g1183,+
g787,g1183,+
g1108,g1183,+
g1205,g1183,+
g1369,g1183,+
g278,g1184,+
g642,g1184,+
g697,g1184,+
g1050,g1184,+
g1217,g1184,+
g1282,g1184,+
g1380,g1184,+
g58,g1185,+
g180,g1185,+
g455,g1185,+
g561,g1185,+
g588,g1185,+
g688,g1185,+
g716,g1185,+
g840,g1185,+
g915,g1185,+
g930,g1185,+
g949,g1185,+
g965,g1185,+
g1042,g1185,+
g1055,g1185,+
g1233,g1185,+
g1293,g1185,+
g1423,g1185,+
g1478,g1185,+
g252,g1186,+
g273,g1186,+
g486,g1186,+
g578,g1186,+
g633,g1186,+
g641,g1186,+
g677,g1186,+
g944,g1186,+
g945,g1186,+
g1185,g1186,+
g1190,g1186,+
g1207,g1186,+
g1265,g1186,+
g1294,g1186,+
g1348,g1186,+
g1356,g1186,+
g34,g1187,+
g46,g1187,+
g431,g1187,+
g484,g1187,+
g559,g1187,+
g645,g1187,+
g1039,g1187,+
g1097,g1187,+
g1142,g1187,+
g1406,g1187,+
g102,g1188,+
g166,g1188,+
g173,g1188,+
g306,g1188,+
g607,g1188,+
g625,g1188,+
g664,g1188,+
g711,g1188,+
g781,g1188,+
g816,g1188,+
g906,g1188,+
g965,g1188,+
g1013,g1188,+
g1207,g1188,+
g1233,g1188,+
g32,g1189,+
g58,g1189,+
g162,g1189,+
g178,g1189,+
g208,g1189,+
g349,g1189,+
g415,g1189,+
g573,g1189,+
g911,g1189,+
g1234,g1189,+
g1300,g1189,+
g1318,g1189,+
g1358,g1189,+
g1396,g1189,+
g1433,g1189,+
g90,g1190,+
g382,g1190,+
g459,g1190,+
g500,g1190,+
g505,g1190,+
g579,g1190,+
g641,g1190,+
g779,g1190,+
g850,g1190,+
g856,g1190,+
g986,g1190,+
g1014,g1190,+
g1143,g1190,+
g1167,g1190,+
g1217,g1190,+
g1375,g1190,+
g1491,g1190,+
g90,g1191,+
g217,g1191,+
g504,g1191,+
g687,g1191,+
g731,g1191,+
g732,g1191,+
g754,g1191,+
g759,g1191,+
g1003,g1191,+
g1250,g1191,+
g1354,g1191,+
g1396,g1191,+
g1466,g1191,+
g4,g1192,+
g138,g1192,+
g150,g1192,+
g201,g1192,+
g273,g1192,+
g334,g1192,+
g461,g1192,+
g533,g1192,+
g563,g1192,+
g726,g1192,+
g742,g1192,+
g839,g1192,+
g1044,g1192,+
g1188,g1192,+
g1213,g1192,+
g1229,g1192,+
g1296,g1192,+
g117,g1193,+
g415,g1193,+
g568,g1193,+
g844,g1193,+
g846,g1193,+
g1037,g1193,+
g1071,g1193,+
g1158,g1193,+
g1186,g1193,+
g1224,g1193,+
g1265,g1193,+
g1326,g1193,+
g1363,g1193,+
g1364,g1193,+
g1449,g1193,+
g109,g1194,+
g262,g1194,+
g528,g1194,+
g614,g1194,+
g615,g1194,+
g732,g1194,+
g749,g1194,+
g783,g1194,+
g1086,g1194,+
g1109,g1194,+
g1143,g1194,+
g1176,g1194,+
g1225,g1194,+
g1319,g1194,+
g1483,g1194,+
g1486,g1194,+
g39,g1195,+
g55,g1195,+
g123,g1195,+
g223,g1195,+
g361,g1195,+
g559,g1195,+
g637,g1195,+
g915,g1195,+
g941,g1195,+
g1048,g1195,+
g1205,g1195,+
g1309,g1195,+
g174,g1196,+
g221,g1196,+
g246,g1196,+
g327,g1196,+
g383,g1196,+
g428,g1196,+
g431,g1196,+
g465,g1196,+
g535,g1196,+
g551,g1196,+
g568,g1196,+
g687,g1196,+
g701,g1196,+
g930,g1196,+
g1005,g1196,+
g1051,g1196,+
g1119,g1196,+
g1167,g1196,+
g75,g1197,+
g232,g1197,+
g839,g1197,+
g843,g1197,+
g1018,g1197,+
g1035,g1197,+
g1167,g1197,+
g1205,g1197,+
g1379,g1197,+
g1388,g1197,+
g1459,g1197,+
g282,g1198,+
g512,g1198,+
g693,g1198,+
g816,g1198,+
g823,g1198,+
g1086,g1198,+
g1117,g1198,+
g1136,g1198,+
g1189,g1198,+
g1233,g1198,+
g1263,g1198,+
g1416,g1198,+
g1438,g1198,+
g1440,g1198,+
g1476,g1198,+
g46,g1199,+
g55,g1199,+
g164,g1199,+
g320,g1199,+
g455,g1199,+
g493,g1199,+
g519,g1199,+
g573,g1199,+
g638,g1199,+
g645,g1199,+
g743,g1199,+
g749,g1199,+
g807,g1199,+
g941,g1199,+
g1065,g1199,+
g1102,g1199,+
g1305,g1199,+
g1398,g1199,+
g1406,g1199,+
g1445,g1199,+
g1450,g1199,+
g112,g1200,+
g115,g1200,+
g482,g1200,+
g562,g1200,+
g698,g1200,+
g784,g1200,+
g839,g1200,+
g935,g1200,+
g1093,g1200,+
g1160,g1200,+
g1201,g1200,+
g1341,g1200,+
g1413,g1200,+
g1414,g1200,+
g1423,g1200,+
g1445,g1200,+
g1498,g1200,+
g54,g1201,+
g192,g1201,+
g262,g1201,+
g370,g1201,+
g412,g1201,+
g426,g1201,+
g446,g1201,+
g626,g1201,+
g645,g1201,+
g779,g1201,+
g855,g1201,+
g856,g1201,+
g893,g1201,+
g1208,g1201,+
g1228,g1201,+
g1240,g1201,+
g1306,g1201,+
g1358,g1201,+
g252,g1202,+
g261,g1202,+
g268,g1202,+
g414,g1202,+
g513,g1202,+
g823,g1202,+
g880,g1202,+
g971,g1202,+
g1062,g1202,+
g1104,g1202,+
g1177,g1202,+
g1256,g1202,+
g1294,g1202,+
g1300,g1202,+
g1318,g1202,+
g1345,g1202,+
g1404,g1202,+
g59,g1203,+
g232,g1203,+
g314,g1203,+
g436,g1203,+
g446,g1203,+
g687,g1203,+
g698,g1203,+
g702,g1203,+
g712,g1203,+
g724,g1203,+
g754,g1203,+
g840,g1203,+
g872,g1203,+
g927,g1203,+
g930,g1203,+
g1031,g1203,+
g1296,g1203,+
g1416,g1203,+
g1432,g1203,+
g1452,g1203,+
g193,g1204,+
g219,g1204,+
g405,g1204,+
g677,g1204,+
g711,g1204,+
g831,g1204,+
g1061,g1204,+
g1428,g1204,+
g867,g1205,+
g928,g1205,+
g1001,g1205,+
g1065,g1205,+
g1320,g1205,+
g1356,g1205,+
g1441,g1205,+
g1496,g1205,+
g97,g1206,+
g166,g1206,+
g219,g1206,+
g408,g1206,+
g467,g1206,+
g672,g1206,+
g748,g1206,+
g836,g1206,+
g838,g1206,+
g1074,g1206,+
g1105,g1206,+
g1199,g1206,+
g1280,g1206,+
g1314,g1206,+
g1370,g1206,+
g1460,g1206,+
g1466,g1206,+
g215,g1207,+
g324,g1207,+
g337,g1207,+
g374,g1207,+
g447,g1207,+
g526,g1207,+
g629,g1207,+
g868,g1207,+
g1096,g1207,+
g1108,g1207,+
g1274,g1207,+
g1354,g1207,+
g1449,g1207,+
g150,g1208,+
g192,g1208,+
g193,g1208,+
g328,g1208,+
g362,g1208,+
g797,g1208,+
g1151,g1208,+
g1183,g1208,+
g1289,g1208,+
g1409,g1208,+
g1462,g1208,+
g124,g1209,+
g413,g1209,+
g838,g1209,+
g1029,g1209,+
g1254,g1209,+
g1294,g1209,+
g36,g1210,+
g99,g1210,+
g170,g1210,+
g260,g1210,+
g349,g1210,+
g415,g1210,+
g467,g1210,+
g504,g1210,+
g561,g1210,+
g589,g1210,+
g767,g1210,+
g831,g1210,+
g840,g1210,+
g915,g1210,+
g1065,g1210,+
g1148,g1210,+
g1345,g1210,+
g1434,g1210,+
g232,g1211,+
g257,g1211,+
g332,g1211,+
g374,g1211,+
g432,g1211,+
g589,g1211,+
g618,g1211,+
g824,g1211,+
g830,g1211,+
g1003,g1211,+
g1029,g1211,+
g1108,g1211,+
g1120,g1211,+
g1246,g1211,+
g1343,g1211,+
g1404,g1211,+
g1496,g1211,+
g198,g1212,+
g242,g1212,+
g299,g1212,+
g501,g1212,+
g671,g1212,+
g701,g1212,+
g809,g1212,+
g978,g1212,+
g1080,g1212,+
g1326,g1212,+
g1369,g1212,+
g1379,g1212,+
g1410,g1212,+
g3,g1213,+
g595,g1213,+
g809,g1213,+
g971,g1213,+
g1031,g1213,+
g1120,g1213,+
g1136,g1213,+
g1229,g1213,+
g1263,g1213,+
g1379,g1213,+
g1438,g1213,+
g109,g1214,+
g127,g1214,+
g235,g1214,+
g334,g1214,+
g480,g1214,+
g747,g1214,+
g784,g1214,+
g788,g1214,+
g1037,g1214,+
g1233,g1214,+
g1259,g1214,+
g1267,g1214,+
g1361,g1214,+
g1438,g1214,+
g1496,g1214,+
g184,g1215,+
g272,g1215,+
g459,g1215,+
g528,g1215,+
g544,g1215,+
g762,g1215,+
g958,g1215,+
g1085,g1215,+
g1121,g1215,+
g1125,g1215,+
g1193,g1215,+
g1311,g1215,+
g1438,g1215,+
g108,g1216,+
g246,g1216,+
g445,g1216,+
g470,g1216,+
g472,g1216,+
g634,g1216,+
g666,g1216,+
g679,g1216,+
g697,g1216,+
g925,g1216,+
g1148,g1216,+
g1149,g1216,+
g1186,g1216,+
g1246,g1216,+
g1289,g1216,+
g1403,g1216,+
g16,g1217,+
g109,g1217,+
g115,g1217,+
g232,g1217,+
g240,g1217,+
g262,g1217,+
g359,g1217,+
g484,g1217,+
g639,g1217,+
g844,g1217,+
g919,g1217,+
g975,g1217,+
g1030,g1217,+
g1074,g1217,+
g1175,g1217,+
g1235,g1217,+
g1259,g1217,+
g1351,g1217,+
g99,g1218,+
g288,g1218,+
g405,g1218,+
g852,g1218,+
g868,g1218,+
g1045,g1218,+
g1469,g1218,+
g184,g1219,+
g268,g1219,+
g272,g1219,+
g793,g1219,+
g798,g1219,+
g844,g1219,+
g846,g1219,+
g853,g1219,+
g856,g1219,+
g879,g1219,+
g961,g1219,+
g1020,g1219,+
g1038,g1219,+
g1137,g1219,+
g1142,g1219,+
g1169,g1219,+
g1181,g1219,+
g1349,g1219,+
g1380,g1219,+
g116,g1220,+
g359,g1220,+
g428,g1220,+
g464,g1220,+
g528,g1220,+
g660,g1220,+
g744,g1220,+
g760,g1220,+
g771,g1220,+
g1062,g1220,+
g1199,g1220,+
g408,g1221,+
g461,g1221,+
g531,g1221,+
g551,g1221,+
g607,g1221,+
g702,g1221,+
g767,g1221,+
g853,g1221,+
g1014,g1221,+
g1065,g1221,+
g1069,g1221,+
g1224,g1221,+
g1403,g1221,+
g1498,g1221,+
g253,g1222,+
g971,g1222,+
g1008,g1222,+
g1097,g1222,+
g1152,g1222,+
g1180,g1222,+
g1198,g1222,+
g1325,g1222,+
g1430,g1222,+
g1467,g1222,+
g50,g1223,+
g238,g1223,+
g240,g1223,+
g382,g1223,+
g493,g1223,+
g533,g1223,+
g621,g1223,+
g650,g1223,+
g656,g1223,+
g880,g1223,+
g1051,g1223,+
g1151,g1223,+
g1168,g1223,+
g1454,g1223,+
g189,g1224,+
g241,g1224,+
g334,g1224,+
g594,g1224,+
g695,g1224,+
g748,g1224,+
g750,g1224,+
g935,g1224,+
g974,g1224,+
g1199,g1224,+
g1225,g1224,+
g1254,g1224,+
g1293,g1224,+
g1380,g1224,+
g35,g1225,+
g432,g1225,+
g564,g1225,+
g695,g1225,+
g760,g1225,+
g1065,g1225,+
g1126,g1225,+
g1144,g1225,+
g1155,g1225,+
g1188,g1225,+
g1333,g1225,+
g1388,g1225,+
g1434,g1225,+
g427,g1226,+
g643,g1226,+
g657,g1226,+
g804,g1226,+
g893,g1226,+
g1029,g1226,+
g1111,g1226,+
g1141,g1226,+
g1267,g1226,+
g1280,g1226,+
g1383,g1226,+
g1420,g1226,+
g1422,g1226,+
g17,g1227,+
g114,g1227,+
g130,g1227,+
g139,g1227,+
g221,g1227,+
g317,g1227,+
g548,g1227,+
g589,g1227,+
g625,g1227,+
g679,g1227,+
g779,g1227,+
g863,g1227,+
g896,g1227,+
g1014,g1227,+
g1051,g1227,+
g1274,g1227,+
g1296,g1227,+
g1326,g1227,+
g1483,g1227,+
g1489,g1227,+
g18,g1228,+
g56,g1228,+
g61,g1228,+
g180,g1228,+
g536,g1228,+
g711,g1228,+
g934,g1228,+
g998,g1228,+
g1237,g1228,+
g1246,g1228,+
g1428,g1228,+
g1454,g1228,+
g1460,g1228,+
g15,g1229,+
g144,g1229,+
g218,g1229,+
g432,g1229,+
g482,g1229,+
g845,g1229,+
g968,g1229,+
g1038,g1229,+
g1072,g1229,+
g1358,g1229,+
g1388,g1229,+
g1420,g1229,+
g1489,g1229,+
g1496,g1229,+
g61,g1230,+
g96,g1230,+
g166,g1230,+
g356,g1230,+
g467,g1230,+
g686,g1230,+
g809,g1230,+
g820,g1230,+
g1039,g1230,+
g1070,g1230,+
g1086,g1230,+
g1351,g1230,+
g1403,g1230,+
g1437,g1230,+
g1445,g1230,+
g1449,g1230,+
g1494,g1230,+
g390,g1231,+
g398,g1231,+
g432,g1231,+
g499,g1231,+
g614,g1231,+
g699,g1231,+
g779,g1231,+
g1016,g1231,+
g1143,g1231,+
g1229,g1231,+
g1393,g1231,+
g16,g1232,+
g46,g1232,+
g162,g1232,+
g184,g1232,+
g398,g1232,+
g471,g1232,+
g563,g1232,+
g607,g1232,+
g624,g1232,+
g645,g1232,+
g888,g1232,+
g946,g1232,+
g1003,g1232,+
g1005,g1232,+
g1050,g1232,+
g1096,g1232,+
g1333,g1232,+
g1360,g1232,+
g1496,g1232,+
g124,g1233,+
g457,g1233,+
g471,g1233,+
g595,g1233,+
g708,g1233,+
g915,g1233,+
g972,g1233,+
g1183,g1233,+
g1348,g1233,+
g218,g1234,+
g261,g1234,+
g290,g1234,+
g378,g1234,+
g556,g1234,+
g620,g1234,+
g716,g1234,+
g779,g1234,+
g844,g1234,+
g867,g1234,+
g1037,g1234,+
g1062,g1234,+
g1109,g1234,+
g1123,g1234,+
g1284,g1234,+
g1393,g1234,+
g1409,g1234,+
g1451,g1234,+
g70,g1235,+
g242,g1235,+
g376,g1235,+
g463,g1235,+
g621,g1235,+
g657,g1235,+
g763,g1235,+
g870,g1235,+
g1157,g1235,+
g1177,g1235,+
g1237,g1235,+
g1239,g1235,+
g1280,g1235,+
g1315,g1235,+
g1469,g1235,+
g68,g1236,+
g75,g1236,+
g117,g1236,+
g203,g1236,+
g314,g1236,+
g374,g1236,+
g385,g1236,+
g612,g1236,+
g743,g1236,+
g747,g1236,+
g860,g1236,+
g872,g1236,+
g901,g1236,+
g916,g1236,+
g1085,g1236,+
g1233,g1236,+
g296,g1237,+
g362,g1237,+
g435,g1237,+
g480,g1237,+
g514,g1237,+
g536,g1237,+
g687,g1237,+
g693,g1237,+
g753,g1237,+
g825,g1237,+
g893,g1237,+
g1035,g1237,+
g1039,g1237,+
g1123,g1237,+
g1175,g1237,+
g1413,g1237,+
g1414,g1237,+
g1433,g1237,+
g27,g1238,+
g44,g1238,+
g197,g1238,+
g272,g1238,+
g508,g1238,+
g544,g1238,+
g561,g1238,+
g666,g1238,+
g701,g1238,+
g743,g1238,+
g762,g1238,+
g888,g1238,+
g976,g1238,+
g1125,g1238,+
g1460,g1238,+
g1483,g1238,+
g49,g1239,+
g99,g1239,+
g101,g1239,+
g109,g1239,+
g118,g1239,+
g197,g1239,+
g253,g1239,+
g383,g1239,+
g480,g1239,+
g487,g1239,+
g512,g1239,+
g514,g1239,+
g615,g1239,+
g651,g1239,+
g748,g1239,+
g1039,g1239,+
g1180,g1239,+
g1253,g1239,+
g1369,g1239,+
g1388,g1239,+
g37,g1240,+
g253,g1240,+
g310,g1240,+
g366,g1240,+
g448,g1240,+
g530,g1240,+
g740,g1240,+
g834,g1240,+
g921,g1240,+
g944,g1240,+
g960,g1240,+
g997,g1240,+
g1013,g1240,+
g1063,g1240,+
g1180,g1240,+
g1369,g1240,+
g1400,g1240,+
g526,g1241,+
g568,g1241,+
g687,g1241,+
g731,g1241,+
g857,g1241,+
g906,g1241,+
g1296,g1241,+
g1305,g1241,+
g4,g1242,+
g75,g1242,+
g115,g1242,+
g424,g1242,+
g505,g1242,+
g798,g1242,+
g902,g1242,+
g1030,g1242,+
g1039,g1242,+
g1175,g1242,+
g1273,g1242,+
g1370,g1242,+
g1388,g1242,+
g1451,g1242,+
g1452,g1242,+
g166,g1243,+
g373,g1243,+
g412,g1243,+
g438,g1243,+
g474,g1243,+
g505,g1243,+
g525,g1243,+
g657,g1243,+
g678,g1243,+
g770,g1243,+
g971,g1243,+
g1003,g1243,+
g1302,g1243,+
g1309,g1243,+
g1348,g1243,+
g117,g1244,+
g272,g1244,+
g541,g1244,+
g643,g1244,+
g896,g1244,+
g951,g1244,+
g961,g1244,+
g1005,g1244,+
g1196,g1244,+
g1305,g1244,+
g1309,g1244,+
g1356,g1244,+
g1403,g1244,+
g1404,g1244,+
g1434,g1244,+
g1460,g1244,+
g1466,g1244,+
g115,g1245,+
g118,g1245,+
g138,g1245,+
g446,g1245,+
g475,g1245,+
g510,g1245,+
g524,g1245,+
g574,g1245,+
g701,g1245,+
g747,g1245,+
g788,g1245,+
g946,g1245,+
g1108,g1245,+
g1250,g1245,+
g1445,g1245,+
g337,g1246,+
g596,g1246,+
g713,g1246,+
g944,g1246,+
g965,g1246,+
g998,g1246,+
g1042,g1246,+
g1070,g1246,+
g1123,g1246,+
g1198,g1246,+
g1222,g1246,+
g1294,g1246,+
g1363,g1246,+
g1437,g1246,+
g1454,g1246,+
g1486,g1246,+
g112,g1247,+
g197,g1247,+
g419,g1247,+
g695,g1247,+
g767,g1247,+
g783,g1247,+
g857,g1247,+
g863,g1247,+
g1151,g1247,+
g1351,g1247,+
g1488,g1247,+
g162,g1248,+
g361,g1248,+
g468,g1248,+
g528,g1248,+
g726,g1248,+
g834,g1248,+
g898,g1248,+
g944,g1248,+
g1003,g1248,+
g1044,g1248,+
g1120,g1248,+
g1158,g1248,+
g1459,g1248,+
g1496,g1248,+
g108,g1249,+
g432,g1249,+
g484,g1249,+
g725,g1249,+
g767,g1249,+
g807,g1249,+
g820,g1249,+
g833,g1249,+
g857,g1249,+
g860,g1249,+
g908,g1249,+
g986,g1249,+
g1293,g1249,+
g31,g1250,+
g198,g1250,+
g278,g1250,+
g314,g1250,+
g457,g1250,+
g747,g1250,+
g763,g1250,+
g1003,g1250,+
g1031,g1250,+
g1092,g1250,+
g1191,g1250,+
g1276,g1250,+
