Gene  Rule 
g1104    ( g74 or g148 or g163 or g347 or g418 or g420 or g482 or g523 or g601 or g615 or g679 or g741 or g801 or g816 or g986 or g999 or g1078 or g1132 or g1193 or g1314 or g1443 or g1475 )
g1105    ( g4 or g9 or g45 or g53 or g317 or g323 or g366 or g431 or g462 or g539 or g641 or g820 or g1153 or g1213 or g1217 or g1225 or g1411 or g1438 or g1439 )
g1106    ( g67 or g92 or g157 or g207 or g245 or g315 or g358 or g451 or g548 or g581 or g998 or g1023 or g1265 or g1282 or g1325 or g1378 or g1401 or g1438 )
g1107    ( g33 or g207 or g254 or g275 or g283 or g379 or g383 or g405 or g530 or g742 or g879 or g893 or g931 or g1027 or g1118 or g1226 or g1253 or g1336 or g1477 )
g1108    ( g137 or g226 or g238 or g250 or g258 or g272 or g278 or g285 or g297 or g415 or g569 or g570 or g580 or g609 or g676 or g707 or g723 or g1004 or g1068 or g1140 or g1259 or g1323 or g1354 )
g1109    ( g119 or g138 or g171 or g390 or g489 or g561 or g571 or g591 or g712 or g734 or g856 or g906 or g909 or g949 or g1103 or g1133 or g1140 or g1358 or g1484 )
g1110    ( g3 or g26 or g27 or g110 or g151 or g176 or g362 or g778 or g779 or g842 or g1075 or g1086 or g1166 or g1352 or g1451 or g1487 )
g1111    ( g76 or g163 or g167 or g169 or g219 or g351 or g402 or g508 or g564 or g714 or g790 or g925 or g1018 or g1059 or g1171 or g1364 or g1442 )
g1112    ( g137 or g179 or g261 or g269 or g330 or g372 or g378 or g513 or g535 or g704 or g746 or g790 or g820 or g837 or g844 or g852 or g911 or g992 or g1047 or g1152 or g1273 or g1396 or g1486 )
g1113    ( g84 or g162 or g333 or g364 or g368 or g433 or g471 or g519 or g602 or g665 or g814 or g849 or g902 or g1034 or g1146 or g1163 or g1169 or g1227 or g1233 or g1269 or g1284 or g1320 or g1472 )
g1114    ( g55 or g123 or g172 or g266 or g306 or g469 or g526 or g835 or g852 or g890 or g1012 or g1033 or g1109 or g1135 or g1150 or g1383 or g1392 or g1447 or g1480 or g1497 )
g1115    ( g165 or g171 or g238 or g305 or g308 or g310 or g355 or g367 or g378 or g391 or g444 or g472 or g607 or g759 or g849 or g869 or g925 or g944 or g1125 or g1389 )
g1116    ( g296 or g307 or g310 or g395 or g446 or g483 or g553 or g595 or g689 or g760 or g794 or g1008 or g1058 or g1111 or g1151 or g1206 or g1303 or g1378 )
g1117    ( g124 or g127 or g185 or g336 or g365 or g369 or g635 or g748 or g756 or g794 or g1218 or g1242 or g1475 )
g1118    ( g26 or g206 or g282 or g345 or g497 or g567 or g733 or g859 or g878 or g883 or g963 or g967 or g970 or g972 or g974 or g1006 or g1027 or g1066 or g1221 or g1262 or g1301 )
g1119    ( g49 or g299 or g346 or g406 or g547 or g680 or g825 or g872 or g904 or g1077 or g1090 or g1136 or g1371 or g1417 or g1420 )
g1120    ( g108 or g123 or g128 or g337 or g379 or g535 or g565 or g688 or g698 or g721 or g730 or g747 or g809 or g814 or g1138 or g1484 )
g1121    ( g163 or g383 or g642 or g649 or g680 or g751 or g809 or g923 or g954 or g962 or g1077 or g1131 or g1172 or g1197 )
g1122    ( g107 or g290 or g368 or g381 or g416 or g486 or g507 or g535 or g601 or g656 or g683 or g700 or g717 or g746 or g792 or g1171 or g1211 or g1237 or g1258 or g1320 or g1384 or g1432 or g1437 )
g1123    ( g21 or g145 or g217 or g284 or g390 or g605 or g629 or g740 or g774 or g828 or g856 or g864 or g879 or g996 or g1156 or g1235 or g1291 or g1450 )
g1124    ( g82 or g167 or g279 or g290 or g317 or g337 or g557 or g678 or g687 or g823 or g909 or g913 or g1222 or g1290 or g1303 or g1305 or g1313 or g1358 or g1359 or g1443 or g1482 )
g1125    ( g2 or g36 or g44 or g135 or g172 or g504 or g802 or g803 or g1188 or g1242 or g1430 )
g1126    ( g77 or g118 or g369 or g431 or g497 or g550 or g551 or g598 or g807 or g870 or g881 or g966 or g1059 or g1066 or g1068 or g1196 or g1197 or g1212 or g1216 or g1226 or g1248 or g1293 or g1433 or g1479 )
g1127    ( g30 or g110 or g450 or g481 or g545 or g556 or g642 or g690 or g775 or g909 or g1015 or g1020 or g1045 or g1056 or g1117 or g1121 or g1125 or g1279 or g1310 or g1405 or g1445 )
g1128    ( g182 or g204 or g237 or g271 or g300 or g307 or g536 or g545 or g561 or g563 or g624 or g661 or g731 or g774 or g781 or g1038 or g1277 or g1379 or g1398 or g1442 )
g1129    ( g190 or g198 or g336 or g355 or g455 or g661 or g706 or g768 or g895 or g957 or g970 or g1049 or g1147 or g1265 or g1347 or g1452 or g1462 )
g1130    ( g364 or g371 or g381 or g405 or g493 or g573 or g684 or g877 or g958 or g989 or g1012 or g1064 or g1067 or g1095 or g1121 or g1176 or g1196 or g1423 )
g1131    ( g154 or g208 or g230 or g252 or g308 or g518 or g535 or g800 or g815 or g920 or g1036 or g1353 or g1434 )
g1132    ( g101 or g395 or g405 or g428 or g557 or g670 or g753 or g784 or g900 or g924 or g991 or g1011 or g1116 or g1298 or g1315 or g1443 or g1468 )
g1133    ( g50 or g128 or g197 or g199 or g206 or g215 or g244 or g402 or g447 or g483 or g540 or g580 or g813 or g1024 or g1136 or g1187 or g1249 or g1292 or g1391 or g1478 )
g1134    ( g102 or g135 or g301 or g407 or g419 or g457 or g484 or g747 or g888 or g889 or g986 or g1437 or g1448 or g1467 or g1496 )
g1135    ( g34 or g124 or g378 or g395 or g552 or g569 or g587 or g687 or g728 or g737 or g815 or g1042 or g1046 or g1075 or g1098 or g1131 or g1173 or g1185 or g1308 or g1354 or g1390 or g1424 or g1427 or g1431 or g1454 or g1460 or g1500 )
g1136    ( g50 or g65 or g69 or g216 or g241 or g360 or g409 or g415 or g467 or g786 or g933 or g1025 or g1048 or g1089 or g1130 or g1192 or g1301 or g1328 or g1369 or g1389 or g1400 or g1426 )
g1137    ( g132 or g193 or g289 or g369 or g421 or g429 or g550 or g630 or g736 or g963 or g1000 or g1077 or g1139 or g1143 or g1169 or g1348 )
g1138    ( g22 or g56 or g203 or g217 or g313 or g383 or g426 or g461 or g518 or g543 or g662 or g751 or g766 or g803 or g865 or g889 or g959 or g979 or g989 or g1011 or g1108 or g1217 or g1231 or g1254 or g1415 )
g1139    ( g8 or g76 or g80 or g289 or g406 or g452 or g463 or g491 or g524 or g626 or g728 or g825 or g848 or g913 or g930 or g968 or g1154 or g1259 or g1318 or g1334 or g1447 or g1456 or g1486 )
g1140    ( g32 or g138 or g157 or g208 or g258 or g266 or g276 or g298 or g325 or g423 or g554 or g604 or g623 or g631 or g692 or g696 or g699 or g910 or g1024 or g1057 or g1127 or g1241 or g1326 or g1400 or g1434 )
g1141    ( g28 or g42 or g129 or g134 or g170 or g276 or g328 or g386 or g397 or g440 or g451 or g580 or g598 or g718 or g803 or g855 or g996 or g1009 or g1151 or g1203 or g1429 or g1436 or g1479 )
g1142    ( g41 or g42 or g216 or g346 or g512 or g553 or g567 or g605 or g660 or g735 or g960 or g987 or g993 or g1008 or g1061 or g1128 or g1211 or g1232 or g1277 or g1301 or g1401 or g1487 or g1499 )
g1143    ( g127 or g147 or g245 or g300 or g303 or g383 or g422 or g459 or g754 or g856 or g882 or g902 or g908 or g1046 or g1058 or g1085 or g1159 or g1200 or g1252 or g1387 )
g1144    ( g4 or g22 or g70 or g98 or g183 or g248 or g256 or g346 or g348 or g581 or g623 or g626 or g760 or g804 or g1000 or g1012 or g1154 or g1170 or g1184 or g1266 or g1307 or g1309 or g1412 or g1415 or g1446 or g1489 or g1497 )
g1145    ( g34 or g133 or g185 or g328 or g352 or g375 or g692 or g759 or g766 or g918 or g1020 or g1177 or g1241 or g1292 or g1375 )
g1146    ( g44 or g97 or g146 or g228 or g257 or g275 or g310 or g321 or g349 or g612 or g627 or g755 or g769 or g795 or g897 or g907 or g1003 or g1004 or g1056 or g1138 or g1155 or g1170 or g1190 or g1302 or g1304 or g1499 )
g1147    ( g431 or g473 or g495 or g507 or g573 or g594 or g607 or g619 or g704 or g731 or g807 or g882 or g909 or g914 or g1076 or g1198 or g1246 or g1266 or g1303 or g1307 or g1331 or g1432 )
g1148    ( g84 or g153 or g264 or g426 or g431 or g459 or g533 or g571 or g629 or g674 or g695 or g765 or g798 or g835 or g978 or g984 or g1012 or g1014 or g1051 or g1169 or g1192 or g1207 or g1213 or g1248 or g1355 )
g1149    ( g91 or g130 or g241 or g266 or g429 or g458 or g460 or g526 or g621 or g664 or g729 or g851 or g961 or g1035 or g1056 or g1110 or g1190 or g1317 or g1327 or g1373 or g1399 )
g1150    ( g76 or g205 or g241 or g354 or g365 or g400 or g406 or g557 or g725 or g728 or g763 or g825 or g830 or g1221 or g1226 or g1374 or g1386 or g1394 )
g1151    ( g202 or g228 or g245 or g250 or g281 or g318 or g368 or g455 or g457 or g498 or g646 or g652 or g767 or g769 or g948 or g952 or g1002 or g1124 or g1239 or g1250 )
g1152    ( g157 or g252 or g375 or g413 or g666 or g701 or g725 or g834 or g864 or g896 or g898 or g1001 or g1004 or g1073 or g1088 or g1099 or g1175 or g1331 )
g1153    ( g74 or g138 or g263 or g270 or g313 or g398 or g456 or g543 or g634 or g906 or g1067 or g1068 or g1207 or g1231 or g1298 or g1321 or g1331 )
g1154    ( g113 or g163 or g304 or g411 or g428 or g474 or g533 or g576 or g633 or g643 or g808 or g881 or g1134 or g1230 or g1261 or g1277 or g1353 )
g1155    ( g44 or g111 or g146 or g207 or g241 or g246 or g346 or g547 or g1142 or g1148 or g1153 or g1227 or g1231 or g1262 or g1346 or g1429 or g1444 or g1470 )
g1156    ( g85 or g161 or g220 or g271 or g353 or g501 or g615 or g742 or g960 or g1090 or g1126 or g1371 )
g1157    ( g126 or g164 or g198 or g211 or g214 or g260 or g412 or g464 or g514 or g754 or g760 or g852 or g925 or g1075 or g1094 )
g1158    ( g34 or g148 or g525 or g683 or g793 or g888 or g893 or g1028 or g1035 or g1075 or g1139 or g1361 or g1399 or g1422 )
g1159    ( g114 or g406 or g432 or g449 or g458 or g491 or g625 or g752 or g774 or g885 or g956 or g1045 or g1056 or g1076 or g1167 or g1266 or g1354 or g1366 or g1458 )
g1160    ( g21 or g119 or g135 or g394 or g723 or g737 or g746 or g835 or g871 or g883 or g904 or g977 or g1013 or g1159 or g1230 or g1318 or g1366 or g1378 or g1391 or g1480 )
g1161    ( g21 or g32 or g337 or g351 or g436 or g461 or g879 or g1103 or g1107 or g1179 or g1304 or g1307 or g1325 or g1376 or g1466 )
g1162    ( g9 or g98 or g143 or g243 or g275 or g316 or g362 or g392 or g400 or g693 or g797 or g813 or g965 or g1003 or g1060 or g1077 or g1106 or g1215 or g1234 or g1304 or g1322 or g1327 or g1450 )
g1163    ( g30 or g99 or g118 or g119 or g216 or g248 or g263 or g299 or g436 or g450 or g668 or g708 or g803 or g1106 or g1228 or g1270 )
g1164    ( g37 or g76 or g99 or g173 or g203 or g262 or g297 or g529 or g704 or g794 or g819 or g837 or g969 or g996 or g1146 or g1192 or g1200 or g1279 or g1296 or g1361 or g1391 or g1424 or g1429 )
g1165    ( g45 or g72 or g80 or g159 or g286 or g322 or g456 or g495 or g527 or g577 or g619 or g809 or g884 or g1269 or g1430 )
g1166    ( g109 or g172 or g221 or g263 or g322 or g357 or g398 or g410 or g420 or g429 or g444 or g476 or g494 or g499 or g503 or g537 or g762 or g841 or g856 or g962 or g1139 or g1149 or g1209 or g1270 or g1290 or g1342 or g1445 or g1479 )
g1167    ( g11 or g137 or g161 or g282 or g383 or g417 or g595 or g605 or g744 or g1069 or g1090 or g1123 or g1311 or g1337 or g1403 )
g1168    ( g126 or g207 or g333 or g358 or g458 or g656 or g695 or g703 or g786 or g880 or g899 or g954 or g993 or g1016 or g1291 or g1370 or g1373 or g1447 )
g1169    ( g13 or g80 or g82 or g127 or g304 or g309 or g376 or g403 or g484 or g544 or g576 or g719 or g722 or g752 or g793 or g813 or g827 or g852 or g859 or g892 or g1061 or g1079 or g1182 or g1285 or g1337 or g1409 or g1423 or g1447 or g1496 )
g1170    ( g193 or g230 or g325 or g368 or g395 or g396 or g615 or g681 or g711 or g853 or g981 or g1019 or g1072 or g1188 or g1256 or g1382 or g1430 or g1462 or g1466 or g1485 )
g1171    ( g13 or g214 or g295 or g327 or g420 or g453 or g801 or g867 or g908 or g971 or g1041 or g1114 or g1160 or g1290 )
g1172    ( g14 or g26 or g50 or g148 or g169 or g186 or g187 or g188 or g316 or g417 or g466 or g578 or g589 or g636 or g652 or g662 or g710 or g730 or g867 or g874 or g919 or g1315 or g1320 or g1413 or g1464 )
g1173    ( g65 or g108 or g127 or g186 or g191 or g214 or g262 or g268 or g535 or g542 or g710 or g761 or g789 or g909 or g921 or g1042 or g1124 or g1130 or g1135 or g1420 or g1470 or g1488 )
g1174    ( g58 or g107 or g615 or g627 or g629 or g676 or g686 or g788 or g791 or g809 or g891 or g914 or g953 or g1034 or g1038 or g1063 or g1187 or g1321 or g1387 or g1408 )
g1175    ( g109 or g131 or g177 or g189 or g237 or g333 or g354 or g363 or g662 or g695 or g708 or g724 or g807 or g822 or g834 or g852 or g960 or g1318 or g1393 or g1417 or g1425 )
g1176    ( g410 or g458 or g459 or g571 or g587 or g591 or g636 or g828 or g837 or g900 or g991 or g1018 or g1078 or g1100 or g1183 or g1362 or g1381 or g1404 )
g1177    ( g59 or g83 or g115 or g127 or g129 or g237 or g431 or g432 or g441 or g452 or g496 or g501 or g595 or g684 or g785 or g830 or g926 or g947 or g969 or g974 or g1072 or g1299 or g1311 )
g1178    ( g77 or g84 or g304 or g347 or g442 or g451 or g477 or g513 or g558 or g583 or g595 or g601 or g654 or g746 or g749 or g838 or g939 or g997 or g1019 or g1150 or g1163 or g1336 or g1485 )
g1179    ( g181 or g265 or g288 or g298 or g351 or g372 or g440 or g523 or g598 or g713 or g741 or g752 or g756 or g794 or g865 or g887 or g916 or g984 or g1008 or g1114 or g1180 or g1405 or g1445 )
g1180    ( g98 or g230 or g268 or g321 or g494 or g614 or g810 or g811 or g857 or g911 or g967 or g1038 or g1223 or g1448 )
g1181    ( g26 or g84 or g138 or g165 or g189 or g214 or g216 or g411 or g448 or g531 or g537 or g770 or g1036 or g1049 or g1102 or g1128 or g1226 or g1257 or g1287 or g1441 or g1448 or g1452 or g1453 or g1498 )
g1182    ( g125 or g153 or g162 or g241 or g391 or g481 or g678 or g1082 or g1122 or g1266 or g1365 or g1418 or g1443 or g1494 or g1500 )
g1183    ( g394 or g404 or g412 or g440 or g474 or g496 or g537 or g559 or g625 or g634 or g816 or g832 or g856 or g867 or g885 or g894 or g960 or g1113 )
g1184    ( g24 or g34 or g66 or g67 or g95 or g139 or g235 or g309 or g483 or g531 or g615 or g650 or g653 or g660 or g702 or g843 or g889 or g1060 or g1168 or g1198 or g1226 or g1243 or g1275 or g1282 )
g1185    ( g76 or g92 or g114 or g166 or g320 or g329 or g391 or g437 or g688 or g874 or g929 or g942 or g983 or g992 or g1057 or g1079 or g1148 or g1282 )
g1186    ( g38 or g363 or g395 or g560 or g656 or g765 or g882 or g925 or g990 or g1040 or g1152 or g1181 or g1188 or g1234 or g1288 or g1295 or g1335 or g1386 or g1395 or g1409 )
g1187    ( g21 or g61 or g87 or g143 or g175 or g300 or g324 or g335 or g350 or g502 or g551 or g556 or g580 or g790 or g791 or g921 or g1132 or g1188 or g1241 or g1274 or g1294 or g1354 or g1371 or g1388 or g1432 )
g1188    ( g205 or g209 or g215 or g267 or g321 or g326 or g476 or g497 or g529 or g574 or g622 or g771 or g776 or g975 or g1053 or g1113 or g1125 or g1130 or g1167 or g1287 or g1354 or g1472 )
g1189    ( g5 or g37 or g128 or g243 or g252 or g344 or g397 or g461 or g516 or g549 or g641 or g733 or g748 or g819 or g1054 or g1170 or g1246 or g1446 )
g1190    ( g66 or g121 or g171 or g319 or g357 or g434 or g456 or g461 or g500 or g673 or g696 or g716 or g736 or g756 or g770 or g796 or g916 or g944 or g981 or g1008 or g1226 or g1237 or g1255 or g1288 )
g1191    ( g30 or g35 or g104 or g184 or g292 or g554 or g768 or g773 or g828 or g849 or g901 or g908 or g970 or g981 or g1142 or g1242 or g1333 or g1383 or g1387 or g1431 or g1467 )
g1192    ( g14 or g99 or g140 or g183 or g299 or g316 or g339 or g359 or g440 or g457 or g776 or g900 or g955 or g1111 or g1156 or g1188 or g1201 or g1286 or g1339 or g1384 or g1390 or g1478 )
g1193    ( g1 or g182 or g216 or g449 or g468 or g498 or g514 or g569 or g824 or g856 or g1310 or g1326 or g1343 or g1369 )
g1194    ( g3 or g65 or g129 or g146 or g157 or g187 or g209 or g400 or g409 or g429 or g554 or g665 or g751 or g822 or g825 or g930 or g975 or g1164 or g1165 or g1325 or g1472 or g1473 or g1484 )
g1195    ( g145 or g153 or g273 or g315 or g452 or g468 or g791 or g951 or g967 or g1112 or g1149 or g1323 or g1485 )
g1196    ( g77 or g117 or g128 or g151 or g204 or g524 or g530 or g545 or g593 or g618 or g622 or g835 or g875 or g1269 or g1293 or g1313 or g1334 )
g1197    ( g170 or g397 or g471 or g564 or g589 or g676 or g760 or g799 or g892 or g1007 or g1067 or g1178 or g1276 or g1290 or g1422 )
g1198    ( g61 or g62 or g159 or g273 or g290 or g341 or g361 or g371 or g445 or g508 or g573 or g678 or g756 or g979 or g1042 or g1137 or g1185 or g1242 or g1314 or g1436 )
g1199    ( g12 or g88 or g221 or g427 or g591 or g697 or g750 or g777 or g798 or g851 or g860 or g896 or g900 or g910 or g936 or g1012 or g1017 or g1081 or g1176 or g1181 or g1216 or g1226 or g1235 or g1283 or g1321 or g1428 or g1478 )
g1200    ( g91 or g130 or g185 or g188 or g286 or g338 or g511 or g512 or g590 or g629 or g687 or g729 or g749 or g904 or g912 or g941 or g1057 or g1062 or g1184 or g1214 or g1234 or g1346 or g1436 )
g1201    ( g12 or g66 or g89 or g144 or g356 or g379 or g518 or g559 or g568 or g588 or g731 or g764 or g828 or g871 or g965 or g1139 or g1247 or g1264 or g1314 or g1352 )
g1202    ( g11 or g141 or g150 or g174 or g300 or g335 or g346 or g369 or g447 or g463 or g553 or g617 or g652 or g706 or g782 or g830 or g868 or g978 or g990 or g991 or g1117 or g1317 or g1398 or g1425 )
g1203    ( g42 or g44 or g94 or g182 or g270 or g283 or g368 or g498 or g543 or g577 or g718 or g752 or g809 or g893 or g905 or g1042 or g1089 or g1097 or g1106 or g1300 or g1325 or g1399 or g1466 )
g1204    ( g40 or g180 or g187 or g343 or g364 or g501 or g634 or g642 or g789 or g794 or g849 or g959 or g1088 or g1093 or g1203 or g1243 or g1283 or g1284 or g1368 )
g1205    ( g128 or g272 or g281 or g350 or g362 or g418 or g423 or g496 or g500 or g514 or g541 or g649 or g697 or g756 or g802 or g838 or g892 or g902 or g1000 or g1198 or g1237 or g1262 or g1297 or g1305 or g1360 or g1436 )
g1206    ( g42 or g105 or g126 or g205 or g409 or g452 or g490 or g493 or g527 or g584 or g610 or g651 or g748 or g827 or g941 or g944 or g1067 or g1166 or g1350 or g1419 or g1462 )
g1207    ( g59 or g105 or g423 or g514 or g538 or g561 or g576 or g621 or g641 or g693 or g746 or g927 or g948 or g967 or g1052 or g1138 or g1168 or g1185 or g1312 or g1404 or g1442 or g1452 or g1482 )
g1208    ( g50 or g203 or g263 or g315 or g327 or g366 or g376 or g507 or g522 or g580 or g673 or g675 or g725 or g849 or g918 or g927 or g950 or g961 or g1103 or g1115 or g1258 or g1296 or g1297 or g1405 or g1442 )
g1209    ( g132 or g290 or g453 or g537 or g571 or g592 or g705 or g772 or g838 or g865 or g931 or g932 or g942 or g1152 or g1260 or g1267 or g1288 or g1362 or g1430 )
g1210    ( g24 or g66 or g100 or g192 or g343 or g351 or g444 or g462 or g520 or g686 or g734 or g778 or g804 or g841 or g881 or g984 or g1252 or g1260 or g1461 )
g1211    ( g223 or g230 or g390 or g465 or g477 or g494 or g497 or g605 or g663 or g694 or g699 or g780 or g794 or g845 or g945 or g968 or g1017 or g1059 or g1156 or g1287 or g1308 or g1411 or g1447 )
g1212    ( g415 or g524 or g646 or g686 or g694 or g718 or g772 or g799 or g821 or g917 or g942 or g948 or g1028 or g1074 or g1148 or g1281 or g1309 or g1317 or g1375 or g1378 or g1500 )
g1213    ( g2 or g211 or g241 or g253 or g638 or g746 or g1190 or g1259 or g1307 or g1324 or g1481 or g1490 )
g1214    ( g199 or g256 or g274 or g312 or g351 or g419 or g435 or g520 or g615 or g663 or g681 or g691 or g756 or g821 or g863 or g938 or g959 or g988 or g1024 or g1128 or g1192 or g1221 or g1223 or g1322 or g1345 or g1359 or g1361 or g1426 or g1494 )
g1215    ( g56 or g164 or g229 or g231 or g243 or g266 or g355 or g375 or g391 or g507 or g546 or g575 or g609 or g686 or g711 or g715 or g872 or g916 or g940 or g960 or g1012 or g1014 or g1021 or g1120 or g1156 or g1166 or g1184 or g1193 or g1237 or g1301 or g1471 )
g1216    ( g44 or g107 or g164 or g178 or g221 or g264 or g463 or g594 or g596 or g701 or g718 or g758 or g788 or g825 or g834 or g1157 or g1179 or g1347 or g1475 )
g1217    ( g133 or g160 or g187 or g336 or g337 or g586 or g601 or g749 or g769 or g942 or g1010 or g1079 or g1129 or g1149 or g1161 or g1201 or g1304 or g1322 or g1450 )
g1218    ( g106 or g255 or g312 or g372 or g416 or g426 or g566 or g580 or g687 or g694 or g717 or g735 or g760 or g793 or g945 or g1043 or g1172 or g1193 or g1357 or g1447 or g1494 )
g1219    ( g94 or g151 or g157 or g296 or g311 or g577 or g611 or g662 or g749 or g999 or g1175 or g1198 or g1276 or g1340 or g1347 or g1352 or g1369 or g1403 )
g1220    ( g51 or g65 or g107 or g210 or g238 or g303 or g330 or g466 or g605 or g620 or g682 or g712 or g719 or g728 or g805 or g844 or g962 or g1038 or g1039 or g1112 or g1144 or g1150 or g1209 or g1239 or g1302 or g1351 or g1425 or g1435 )
g1221    ( g22 or g24 or g31 or g88 or g137 or g145 or g207 or g269 or g324 or g325 or g468 or g523 or g596 or g603 or g631 or g670 or g686 or g766 or g1008 or g1108 or g1324 or g1395 or g1465 or g1488 )
g1222    ( g87 or g261 or g329 or g387 or g414 or g435 or g451 or g458 or g462 or g533 or g546 or g611 or g732 or g779 or g802 or g851 or g949 or g1022 or g1035 or g1039 or g1122 or g1161 or g1232 or g1269 or g1309 or g1311 or g1360 or g1414 )
g1223    ( g94 or g112 or g213 or g217 or g218 or g434 or g635 or g638 or g679 or g732 or g765 or g824 or g1082 or g1261 or g1269 or g1296 or g1339 or g1422 or g1493 or g1496 or g1498 )
g1224    ( g375 or g417 or g460 or g495 or g548 or g666 or g719 or g801 or g854 or g874 or g882 or g899 or g903 or g906 or g1110 or g1150 or g1238 or g1319 or g1332 or g1365 or g1394 or g1420 )
g1225    ( g3 or g10 or g29 or g155 or g156 or g366 or g403 or g416 or g592 or g631 or g706 or g788 or g849 or g1040 or g1064 or g1096 or g1122 or g1123 or g1236 or g1272 or g1325 or g1351 or g1468 )
g1226    ( g321 or g339 or g443 or g469 or g500 or g610 or g884 or g1048 or g1213 or g1355 or g1444 )
g1227    ( g15 or g102 or g149 or g291 or g392 or g430 or g498 or g511 or g572 or g645 or g697 or g735 or g935 or g1095 or g1200 or g1279 or g1339 )
g1228    ( g82 or g114 or g119 or g131 or g162 or g196 or g257 or g390 or g410 or g467 or g573 or g589 or g602 or g625 or g639 or g660 or g698 or g807 or g838 or g939 or g1139 or g1236 or g1287 or g1335 or g1374 or g1461 )
g1229    ( g26 or g178 or g219 or g258 or g407 or g455 or g663 or g698 or g738 or g880 or g887 or g896 or g932 or g1004 or g1071 or g1170 or g1214 or g1222 or g1248 or g1267 or g1286 or g1378 )
g1230    ( g89 or g94 or g145 or g228 or g348 or g487 or g519 or g530 or g552 or g577 or g619 or g651 or g707 or g792 or g826 or g829 or g1002 or g1040 or g1074 or g1123 or g1296 or g1313 or g1329 )
g1231    ( g72 or g111 or g130 or g294 or g395 or g617 or g820 or g1145 or g1178 or g1223 or g1361 or g1364 or g1386 or g1409 or g1424 )
g1232    ( g39 or g159 or g246 or g304 or g365 or g367 or g402 or g413 or g451 or g609 or g895 or g954 or g1191 or g1228 or g1229 or g1270 or g1437 or g1438 or g1450 or g1463 or g1471 )
g1233    ( g2 or g327 or g390 or g441 or g460 or g557 or g642 or g858 or g942 or g948 or g973 or g1177 or g1273 or g1303 or g1327 or g1410 or g1454 )
g1234    ( g93 or g382 or g389 or g428 or g578 or g600 or g671 or g780 or g793 or g966 or g990 or g1002 or g1011 or g1051 or g1070 or g1314 or g1379 or g1440 or g1490 )
g1235    ( g48 or g147 or g187 or g241 or g645 or g683 or g812 or g829 or g901 or g905 or g1092 or g1099 or g1118 or g1208 or g1251 or g1461 )
g1236    ( g109 or g178 or g352 or g421 or g577 or g662 or g668 or g727 or g787 or g815 or g895 or g1216 or g1350 or g1421 or g1446 or g1463 or g1495 or g1496 )
g1237    ( g124 or g149 or g206 or g213 or g232 or g240 or g470 or g495 or g543 or g623 or g733 or g747 or g864 or g1079 or g1091 or g1130 or g1141 or g1187 or g1220 or g1411 or g1465 or g1487 or g1498 )
g1238    ( g36 or g265 or g412 or g421 or g447 or g503 or g547 or g567 or g603 or g762 or g775 or g836 or g914 or g1013 or g1015 or g1109 or g1219 or g1253 or g1347 or g1358 or g1393 or g1408 or g1450 )
g1239    ( g99 or g481 or g614 or g656 or g766 or g934 or g938 or g1007 or g1173 or g1206 or g1355 or g1398 or g1479 or g1497 )
g1240    ( g171 or g237 or g263 or g287 or g482 or g512 or g525 or g572 or g623 or g729 or g742 or g875 or g1172 or g1173 or g1207 or g1325 or g1370 )
g1241    ( g136 or g163 or g164 or g318 or g324 or g367 or g378 or g390 or g539 or g978 or g1029 or g1154 or g1184 )
g1242    ( g33 or g88 or g115 or g194 or g272 or g438 or g448 or g528 or g535 or g566 or g581 or g656 or g677 or g772 or g783 or g824 or g834 or g853 or g929 or g1032 or g1040 or g1108 or g1144 or g1230 or g1274 or g1333 or g1368 or g1388 or g1389 or g1392 )
g1243    ( g372 or g502 or g639 or g738 or g807 or g917 or g950 or g1033 or g1159 or g1162 or g1221 or g1238 or g1357 or g1441 )
g1244    ( g234 or g313 or g400 or g483 or g560 or g569 or g706 or g730 or g842 or g961 or g1033 or g1233 or g1257 or g1349 )
g1245    ( g47 or g78 or g109 or g112 or g370 or g460 or g548 or g608 or g638 or g713 or g721 or g1092 or g1093 or g1213 or g1221 or g1448 )
g1246    ( g6 or g120 or g149 or g237 or g245 or g287 or g351 or g410 or g535 or g550 or g577 or g651 or g669 or g693 or g714 or g960 or g993 or g1036 or g1155 or g1308 or g1390 )
g1247    ( g35 or g99 or g140 or g145 or g171 or g339 or g578 or g650 or g785 or g906 or g913 or g1048 or g1064 or g1108 or g1170 or g1186 or g1207 or g1289 )
g1248    ( g20 or g201 or g342 or g494 or g586 or g676 or g797 or g877 or g927 or g1073 or g1119 or g1331 or g1429 )
g1249    ( g3 or g27 or g142 or g398 or g507 or g514 or g547 or g580 or g605 or g624 or g730 or g830 or g963 or g1012 or g1122 or g1202 or g1293 or g1303 or g1478 )
g1250    ( g17 or g274 or g282 or g352 or g402 or g430 or g486 or g535 or g565 or g590 or g894 or g1024 or g1103 or g1164 or g1184 or g1233 or g1299 or g1397 or g1398 or g1403 )
g1251    ( g92 or g115 or g226 or g310 or g356 or g391 or g446 or g526 or g574 or g596 or g618 or g655 or g715 or g873 or g890 or g1103 or g1232 or g1242 or g1349 or g1365 or g1397 or g1422 or g1446 )
g1252    ( g181 or g232 or g300 or g309 or g525 or g598 or g737 or g880 or g899 or g940 or g990 or g1030 or g1082 or g1179 or g1285 or g1423 )
