Gene1,Gene2,Type
g776,g1192,+
g900,g1192,+
g955,g1192,+
g1111,g1192,+
g1156,g1192,+
g1188,g1192,+
g1201,g1192,+
g1286,g1192,+
g1339,g1192,+
g1384,g1192,+
g1390,g1192,+
g1478,g1192,+
g1,g1193,+
g182,g1193,+
g216,g1193,+
g449,g1193,+
g468,g1193,+
g498,g1193,+
g514,g1193,+
g569,g1193,+
g824,g1193,+
g856,g1193,+
g1310,g1193,+
g1326,g1193,+
g1343,g1193,+
g1369,g1193,+
g3,g1194,+
g65,g1194,+
g129,g1194,+
g146,g1194,+
g157,g1194,+
g187,g1194,+
g209,g1194,+
g400,g1194,+
g409,g1194,+
g429,g1194,+
g554,g1194,+
g665,g1194,+
g751,g1194,+
g822,g1194,+
g825,g1194,+
g930,g1194,+
g975,g1194,+
g1164,g1194,+
g1165,g1194,+
g1325,g1194,+
g1472,g1194,+
g1473,g1194,+
g1484,g1194,+
g145,g1195,+
g153,g1195,+
g273,g1195,+
g315,g1195,+
g452,g1195,+
g468,g1195,+
g791,g1195,+
g951,g1195,+
g967,g1195,+
g1112,g1195,+
g1149,g1195,+
g1323,g1195,+
g1485,g1195,+
g77,g1196,+
g117,g1196,+
g128,g1196,+
g151,g1196,+
g204,g1196,+
g524,g1196,+
g530,g1196,+
g545,g1196,+
g593,g1196,+
g618,g1196,+
g622,g1196,+
g835,g1196,+
g875,g1196,+
g1269,g1196,+
g1293,g1196,+
g1313,g1196,+
g1334,g1196,+
g170,g1197,+
g397,g1197,+
g471,g1197,+
g564,g1197,+
g589,g1197,+
g676,g1197,+
g760,g1197,+
g799,g1197,+
g892,g1197,+
g1007,g1197,+
g1067,g1197,+
g1178,g1197,+
g1276,g1197,+
g1290,g1197,+
g1422,g1197,+
g61,g1198,+
g62,g1198,+
g159,g1198,+
g273,g1198,+
g290,g1198,+
g341,g1198,+
g361,g1198,+
g371,g1198,+
g445,g1198,+
g508,g1198,+
g573,g1198,+
g678,g1198,+
g756,g1198,+
g979,g1198,+
g1042,g1198,+
g1137,g1198,+
g1185,g1198,+
g1242,g1198,+
g1314,g1198,+
g1436,g1198,+
g12,g1199,+
g88,g1199,+
g221,g1199,+
g427,g1199,+
g591,g1199,+
g697,g1199,+
g750,g1199,+
g777,g1199,+
g798,g1199,+
g851,g1199,+
g860,g1199,+
g896,g1199,+
g900,g1199,+
g910,g1199,+
g936,g1199,+
g1012,g1199,+
g1017,g1199,+
g1081,g1199,+
g1176,g1199,+
g1181,g1199,+
g1216,g1199,+
g1226,g1199,+
g1235,g1199,+
g1283,g1199,+
g1321,g1199,+
g1428,g1199,+
g1478,g1199,+
g91,g1200,+
g130,g1200,+
g185,g1200,+
g188,g1200,+
g286,g1200,+
g338,g1200,+
g511,g1200,+
g512,g1200,+
g590,g1200,+
g629,g1200,+
g687,g1200,+
g729,g1200,+
g749,g1200,+
g904,g1200,+
g912,g1200,+
g941,g1200,+
g1057,g1200,+
g1062,g1200,+
g1184,g1200,+
g1214,g1200,+
g1234,g1200,+
g1346,g1200,+
g1436,g1200,+
g12,g1201,+
g66,g1201,+
g89,g1201,+
g144,g1201,+
g356,g1201,+
g379,g1201,+
g518,g1201,+
g559,g1201,+
g568,g1201,+
g588,g1201,+
g731,g1201,+
g764,g1201,+
g828,g1201,+
g871,g1201,+
g965,g1201,+
g1139,g1201,+
g1247,g1201,+
g1264,g1201,+
g1314,g1201,+
g1352,g1201,+
g11,g1202,+
g141,g1202,+
g150,g1202,+
g174,g1202,+
g300,g1202,+
g335,g1202,+
g346,g1202,+
g369,g1202,+
g447,g1202,+
g463,g1202,+
g553,g1202,+
g617,g1202,+
g652,g1202,+
g706,g1202,+
g782,g1202,+
g830,g1202,+
g868,g1202,+
g978,g1202,+
g990,g1202,+
g991,g1202,+
g1117,g1202,+
g1317,g1202,+
g1398,g1202,+
g1425,g1202,+
g42,g1203,+
g44,g1203,+
g94,g1203,+
g182,g1203,+
g270,g1203,+
g283,g1203,+
g368,g1203,+
g498,g1203,+
g543,g1203,+
g577,g1203,+
g718,g1203,+
g752,g1203,+
g809,g1203,+
g893,g1203,+
g905,g1203,+
g1042,g1203,+
g1089,g1203,+
g1097,g1203,+
g1106,g1203,+
g1300,g1203,+
g1325,g1203,+
g1399,g1203,+
g1466,g1203,+
g40,g1204,+
g180,g1204,+
g187,g1204,+
g343,g1204,+
g364,g1204,+
g501,g1204,+
g634,g1204,+
g642,g1204,+
g789,g1204,+
g794,g1204,+
g849,g1204,+
g959,g1204,+
g1088,g1204,+
g1093,g1204,+
g1203,g1204,+
g1243,g1204,+
g1283,g1204,+
g1284,g1204,+
g1368,g1204,+
g128,g1205,+
g272,g1205,+
g281,g1205,+
g350,g1205,+
g362,g1205,+
g418,g1205,+
g423,g1205,+
g496,g1205,+
g500,g1205,+
g514,g1205,+
g541,g1205,+
g649,g1205,+
g697,g1205,+
g756,g1205,+
g802,g1205,+
g838,g1205,+
g892,g1205,+
g902,g1205,+
g1000,g1205,+
g1198,g1205,+
g1237,g1205,+
g1262,g1205,+
g1297,g1205,+
g1305,g1205,+
g1360,g1205,+
g1436,g1205,+
g42,g1206,+
g105,g1206,+
g126,g1206,+
g205,g1206,+
g409,g1206,+
g452,g1206,+
g490,g1206,+
g493,g1206,+
g527,g1206,+
g584,g1206,+
g610,g1206,+
g651,g1206,+
g748,g1206,+
g827,g1206,+
g941,g1206,+
g944,g1206,+
g1067,g1206,+
g1166,g1206,+
g1350,g1206,+
g1419,g1206,+
g1462,g1206,+
g59,g1207,+
g105,g1207,+
g423,g1207,+
g514,g1207,+
g538,g1207,+
g561,g1207,+
g576,g1207,+
g621,g1207,+
g641,g1207,+
g693,g1207,+
g746,g1207,+
g927,g1207,+
g948,g1207,+
g967,g1207,+
g1052,g1207,+
g1138,g1207,+
g1168,g1207,+
g1185,g1207,+
g1312,g1207,+
g1404,g1207,+
g1442,g1207,+
g1452,g1207,+
g1482,g1207,+
g50,g1208,+
g203,g1208,+
g263,g1208,+
g315,g1208,+
g327,g1208,+
g366,g1208,+
g376,g1208,+
g507,g1208,+
g522,g1208,+
g580,g1208,+
g673,g1208,+
g675,g1208,+
g725,g1208,+
g849,g1208,+
g918,g1208,+
g927,g1208,+
g950,g1208,+
g961,g1208,+
g1103,g1208,+
g1115,g1208,+
g1258,g1208,+
g1296,g1208,+
g1297,g1208,+
g1405,g1208,+
g1442,g1208,+
g132,g1209,+
g290,g1209,+
g453,g1209,+
g537,g1209,+
g571,g1209,+
g592,g1209,+
g705,g1209,+
g772,g1209,+
g838,g1209,+
g865,g1209,+
g931,g1209,+
g932,g1209,+
g942,g1209,+
g1152,g1209,+
g1260,g1209,+
g1267,g1209,+
g1288,g1209,+
g1362,g1209,+
g1430,g1209,+
g24,g1210,+
g66,g1210,+
g100,g1210,+
g192,g1210,+
g343,g1210,+
g351,g1210,+
g444,g1210,+
g462,g1210,+
g520,g1210,+
g686,g1210,+
g734,g1210,+
g778,g1210,+
g804,g1210,+
g841,g1210,+
g881,g1210,+
g984,g1210,+
g1252,g1210,+
g1260,g1210,+
g1461,g1210,+
g223,g1211,+
g230,g1211,+
g390,g1211,+
g465,g1211,+
g477,g1211,+
g494,g1211,+
g497,g1211,+
g605,g1211,+
g663,g1211,+
g694,g1211,+
g699,g1211,+
g780,g1211,+
g794,g1211,+
g845,g1211,+
g945,g1211,+
g968,g1211,+
g1017,g1211,+
g1059,g1211,+
g1156,g1211,+
g1287,g1211,+
g1308,g1211,+
g1411,g1211,+
g1447,g1211,+
g415,g1212,+
g524,g1212,+
g646,g1212,+
g686,g1212,+
g694,g1212,+
g718,g1212,+
g772,g1212,+
g799,g1212,+
g821,g1212,+
g917,g1212,+
g942,g1212,+
g948,g1212,+
g1028,g1212,+
g1074,g1212,+
g1148,g1212,+
g1281,g1212,+
g1309,g1212,+
g1317,g1212,+
g1375,g1212,+
g1378,g1212,+
g1500,g1212,+
g2,g1213,+
g211,g1213,+
g241,g1213,+
g253,g1213,+
g638,g1213,+
g746,g1213,+
g1190,g1213,+
g1259,g1213,+
g1307,g1213,+
g1324,g1213,+
g1481,g1213,+
g1490,g1213,+
g199,g1214,+
g256,g1214,+
g274,g1214,+
g312,g1214,+
g351,g1214,+
g419,g1214,+
g435,g1214,+
g520,g1214,+
g615,g1214,+
g663,g1214,+
g681,g1214,+
g691,g1214,+
g756,g1214,+
g821,g1214,+
g863,g1214,+
g938,g1214,+
g959,g1214,+
g988,g1214,+
g1024,g1214,+
g1128,g1214,+
g1192,g1214,+
g1221,g1214,+
g1223,g1214,+
g1322,g1214,+
g1345,g1214,+
g1359,g1214,+
g1361,g1214,+
g1426,g1214,+
g1494,g1214,+
g56,g1215,+
g164,g1215,+
g229,g1215,+
g231,g1215,+
g243,g1215,+
g266,g1215,+
g355,g1215,+
g375,g1215,+
g391,g1215,+
g507,g1215,+
g546,g1215,+
g575,g1215,+
g609,g1215,+
g686,g1215,+
g711,g1215,+
g715,g1215,+
g872,g1215,+
g916,g1215,+
g940,g1215,+
g960,g1215,+
g1012,g1215,+
g1014,g1215,+
g1021,g1215,+
g1120,g1215,+
g1156,g1215,+
g1166,g1215,+
g1184,g1215,+
g1193,g1215,+
g1237,g1215,+
g1301,g1215,+
g1471,g1215,+
g44,g1216,+
g107,g1216,+
g164,g1216,+
g178,g1216,+
g221,g1216,+
g264,g1216,+
g463,g1216,+
g594,g1216,+
g596,g1216,+
g701,g1216,+
g718,g1216,+
g758,g1216,+
g788,g1216,+
g825,g1216,+
g834,g1216,+
g1157,g1216,+
g1179,g1216,+
g1347,g1216,+
g1475,g1216,+
g133,g1217,+
g160,g1217,+
g187,g1217,+
g336,g1217,+
g337,g1217,+
g586,g1217,+
g601,g1217,+
g749,g1217,+
g769,g1217,+
g942,g1217,+
g1010,g1217,+
g1079,g1217,+
g1129,g1217,+
g1149,g1217,+
g1161,g1217,+
g1201,g1217,+
g1304,g1217,+
g1322,g1217,+
g1450,g1217,+
g106,g1218,+
g255,g1218,+
g312,g1218,+
g372,g1218,+
g416,g1218,+
g426,g1218,+
g566,g1218,+
g580,g1218,+
g687,g1218,+
g694,g1218,+
g717,g1218,+
g735,g1218,+
g760,g1218,+
g793,g1218,+
g945,g1218,+
g1043,g1218,+
g1172,g1218,+
g1193,g1218,+
g1357,g1218,+
g1447,g1218,+
g1494,g1218,+
g94,g1219,+
g151,g1219,+
g157,g1219,+
g296,g1219,+
g311,g1219,+
g577,g1219,+
g611,g1219,+
g662,g1219,+
g749,g1219,+
g999,g1219,+
g1175,g1219,+
g1198,g1219,+
g1276,g1219,+
g1340,g1219,+
g1347,g1219,+
g1352,g1219,+
g1369,g1219,+
g1403,g1219,+
g51,g1220,+
g65,g1220,+
g107,g1220,+
g210,g1220,+
g238,g1220,+
g303,g1220,+
g330,g1220,+
g466,g1220,+
g605,g1220,+
g620,g1220,+
g682,g1220,+
g712,g1220,+
g719,g1220,+
g728,g1220,+
g805,g1220,+
g844,g1220,+
g962,g1220,+
g1038,g1220,+
g1039,g1220,+
g1112,g1220,+
g1144,g1220,+
g1150,g1220,+
g1209,g1220,+
g1239,g1220,+
g1302,g1220,+
g1351,g1220,+
g1425,g1220,+
g1435,g1220,+
g22,g1221,+
g24,g1221,+
g31,g1221,+
g88,g1221,+
g137,g1221,+
g145,g1221,+
g207,g1221,+
g269,g1221,+
g324,g1221,+
g325,g1221,+
g468,g1221,+
g523,g1221,+
g596,g1221,+
g603,g1221,+
g631,g1221,+
g670,g1221,+
g686,g1221,+
g766,g1221,+
g1008,g1221,+
g1108,g1221,+
g1324,g1221,+
g1395,g1221,+
g1465,g1221,+
g1488,g1221,+
g87,g1222,+
g261,g1222,+
g329,g1222,+
g387,g1222,+
g414,g1222,+
g435,g1222,+
g451,g1222,+
g458,g1222,+
g462,g1222,+
g533,g1222,+
g546,g1222,+
g611,g1222,+
g732,g1222,+
g779,g1222,+
g802,g1222,+
g851,g1222,+
g949,g1222,+
g1022,g1222,+
g1035,g1222,+
g1039,g1222,+
g1122,g1222,+
g1161,g1222,+
g1232,g1222,+
g1269,g1222,+
g1309,g1222,+
g1311,g1222,+
g1360,g1222,+
g1414,g1222,+
g94,g1223,+
g112,g1223,+
g213,g1223,+
g217,g1223,+
g218,g1223,+
g434,g1223,+
g635,g1223,+
g638,g1223,+
g679,g1223,+
g732,g1223,+
g765,g1223,+
g824,g1223,+
g1082,g1223,+
g1261,g1223,+
g1269,g1223,+
g1296,g1223,+
g1339,g1223,+
g1422,g1223,+
g1493,g1223,+
g1496,g1223,+
g1498,g1223,+
g375,g1224,+
g417,g1224,+
g460,g1224,+
g495,g1224,+
g548,g1224,+
g666,g1224,+
g719,g1224,+
g801,g1224,+
g854,g1224,+
g874,g1224,+
g882,g1224,+
g899,g1224,+
g903,g1224,+
g906,g1224,+
g1110,g1224,+
g1150,g1224,+
g1238,g1224,+
g1319,g1224,+
g1332,g1224,+
g1365,g1224,+
g1394,g1224,+
g1420,g1224,+
g3,g1225,+
g10,g1225,+
g29,g1225,+
g155,g1225,+
g156,g1225,+
g366,g1225,+
g403,g1225,+
g416,g1225,+
g592,g1225,+
g631,g1225,+
g706,g1225,+
g788,g1225,+
g849,g1225,+
g1040,g1225,+
g1064,g1225,+
g1096,g1225,+
g1122,g1225,+
g1123,g1225,+
g1236,g1225,+
g1272,g1225,+
g1325,g1225,+
g1351,g1225,+
g1468,g1225,+
g321,g1226,+
g339,g1226,+
g443,g1226,+
g469,g1226,+
g500,g1226,+
g610,g1226,+
g884,g1226,+
g1048,g1226,+
g1213,g1226,+
g1355,g1226,+
g1444,g1226,+
g15,g1227,+
g102,g1227,+
g149,g1227,+
g291,g1227,+
g392,g1227,+
g430,g1227,+
g498,g1227,+
g511,g1227,+
g572,g1227,+
g645,g1227,+
g697,g1227,+
g735,g1227,+
g935,g1227,+
g1095,g1227,+
g1200,g1227,+
g1279,g1227,+
g1339,g1227,+
g82,g1228,+
g114,g1228,+
g119,g1228,+
g131,g1228,+
g162,g1228,+
g196,g1228,+
g257,g1228,+
g390,g1228,+
g410,g1228,+
g467,g1228,+
g573,g1228,+
g589,g1228,+
g602,g1228,+
g625,g1228,+
g639,g1228,+
g660,g1228,+
g698,g1228,+
g807,g1228,+
g838,g1228,+
g939,g1228,+
g1139,g1228,+
g1236,g1228,+
g1287,g1228,+
g1335,g1228,+
g1374,g1228,+
g1461,g1228,+
g26,g1229,+
g178,g1229,+
g219,g1229,+
g258,g1229,+
g407,g1229,+
g455,g1229,+
g663,g1229,+
g698,g1229,+
g738,g1229,+
g880,g1229,+
g887,g1229,+
g896,g1229,+
g932,g1229,+
g1004,g1229,+
g1071,g1229,+
g1170,g1229,+
g1214,g1229,+
g1222,g1229,+
g1248,g1229,+
g1267,g1229,+
g1286,g1229,+
g1378,g1229,+
g89,g1230,+
g94,g1230,+
g145,g1230,+
g228,g1230,+
g348,g1230,+
g487,g1230,+
g519,g1230,+
g530,g1230,+
g552,g1230,+
g577,g1230,+
g619,g1230,+
g651,g1230,+
g707,g1230,+
g792,g1230,+
g826,g1230,+
g829,g1230,+
g1002,g1230,+
g1040,g1230,+
g1074,g1230,+
g1123,g1230,+
g1296,g1230,+
g1313,g1230,+
g1329,g1230,+
g72,g1231,+
g111,g1231,+
g130,g1231,+
g294,g1231,+
g395,g1231,+
g617,g1231,+
g820,g1231,+
g1145,g1231,+
g1178,g1231,+
g1223,g1231,+
g1361,g1231,+
g1364,g1231,+
g1386,g1231,+
g1409,g1231,+
g1424,g1231,+
g39,g1232,+
g159,g1232,+
g246,g1232,+
g304,g1232,+
g365,g1232,+
g367,g1232,+
g402,g1232,+
g413,g1232,+
g451,g1232,+
g609,g1232,+
g895,g1232,+
g954,g1232,+
g1191,g1232,+
g1228,g1232,+
g1229,g1232,+
g1270,g1232,+
g1437,g1232,+
g1438,g1232,+
g1450,g1232,+
g1463,g1232,+
g1471,g1232,+
g2,g1233,+
g327,g1233,+
g390,g1233,+
g441,g1233,+
g460,g1233,+
g557,g1233,+
g642,g1233,+
g858,g1233,+
g942,g1233,+
g948,g1233,+
g973,g1233,+
g1177,g1233,+
g1273,g1233,+
g1303,g1233,+
g1327,g1233,+
g1410,g1233,+
g1454,g1233,+
g93,g1234,+
g382,g1234,+
g389,g1234,+
g428,g1234,+
g578,g1234,+
g600,g1234,+
g671,g1234,+
g780,g1234,+
g793,g1234,+
g966,g1234,+
g990,g1234,+
g1002,g1234,+
g1011,g1234,+
g1051,g1234,+
g1070,g1234,+
g1314,g1234,+
g1379,g1234,+
g1440,g1234,+
g1490,g1234,+
g48,g1235,+
g147,g1235,+
g187,g1235,+
g241,g1235,+
g645,g1235,+
g683,g1235,+
g812,g1235,+
g829,g1235,+
g901,g1235,+
g905,g1235,+
g1092,g1235,+
g1099,g1235,+
g1118,g1235,+
g1208,g1235,+
g1251,g1235,+
g1461,g1235,+
g109,g1236,+
g178,g1236,+
g352,g1236,+
g421,g1236,+
g577,g1236,+
g662,g1236,+
g668,g1236,+
g727,g1236,+
g787,g1236,+
g815,g1236,+
g895,g1236,+
g1216,g1236,+
g1350,g1236,+
g1421,g1236,+
g1446,g1236,+
g1463,g1236,+
g1495,g1236,+
g1496,g1236,+
g124,g1237,+
g149,g1237,+
g206,g1237,+
g213,g1237,+
g232,g1237,+
g240,g1237,+
g470,g1237,+
g495,g1237,+
g543,g1237,+
g623,g1237,+
g733,g1237,+
g747,g1237,+
g864,g1237,+
g1079,g1237,+
g1091,g1237,+
g1130,g1237,+
g1141,g1237,+
g1187,g1237,+
g1220,g1237,+
g1411,g1237,+
g1465,g1237,+
g1487,g1237,+
g1498,g1237,+
g36,g1238,+
g265,g1238,+
g412,g1238,+
g421,g1238,+
g447,g1238,+
g503,g1238,+
g547,g1238,+
g567,g1238,+
g603,g1238,+
g762,g1238,+
g775,g1238,+
g836,g1238,+
g914,g1238,+
g1013,g1238,+
g1015,g1238,+
g1109,g1238,+
g1219,g1238,+
g1253,g1238,+
g1347,g1238,+
g1358,g1238,+
g1393,g1238,+
g1408,g1238,+
g1450,g1238,+
g99,g1239,+
g481,g1239,+
g614,g1239,+
g656,g1239,+
g766,g1239,+
g934,g1239,+
g938,g1239,+
g1007,g1239,+
g1173,g1239,+
g1206,g1239,+
g1355,g1239,+
g1398,g1239,+
g1479,g1239,+
g1497,g1239,+
g171,g1240,+
g237,g1240,+
g263,g1240,+
g287,g1240,+
g482,g1240,+
g512,g1240,+
g525,g1240,+
g572,g1240,+
g623,g1240,+
g729,g1240,+
g742,g1240,+
g875,g1240,+
g1172,g1240,+
g1173,g1240,+
g1207,g1240,+
g1325,g1240,+
g1370,g1240,+
g136,g1241,+
g163,g1241,+
g164,g1241,+
g318,g1241,+
g324,g1241,+
g367,g1241,+
g378,g1241,+
g390,g1241,+
g539,g1241,+
g978,g1241,+
g1029,g1241,+
g1154,g1241,+
g1184,g1241,+
g33,g1242,+
g88,g1242,+
g115,g1242,+
g194,g1242,+
g272,g1242,+
g438,g1242,+
g448,g1242,+
g528,g1242,+
g535,g1242,+
g566,g1242,+
g581,g1242,+
g656,g1242,+
g677,g1242,+
g772,g1242,+
g783,g1242,+
g824,g1242,+
g834,g1242,+
g853,g1242,+
g929,g1242,+
g1032,g1242,+
g1040,g1242,+
g1108,g1242,+
g1144,g1242,+
g1230,g1242,+
g1274,g1242,+
g1333,g1242,+
g1368,g1242,+
g1388,g1242,+
g1389,g1242,+
g1392,g1242,+
g372,g1243,+
g502,g1243,+
g639,g1243,+
g738,g1243,+
g807,g1243,+
g917,g1243,+
g950,g1243,+
g1033,g1243,+
g1159,g1243,+
g1162,g1243,+
g1221,g1243,+
g1238,g1243,+
g1357,g1243,+
g1441,g1243,+
g234,g1244,+
g313,g1244,+
g400,g1244,+
g483,g1244,+
g560,g1244,+
g569,g1244,+
g706,g1244,+
g730,g1244,+
g842,g1244,+
g961,g1244,+
g1033,g1244,+
g1233,g1244,+
g1257,g1244,+
g1349,g1244,+
g47,g1245,+
g78,g1245,+
g109,g1245,+
g112,g1245,+
g370,g1245,+
g460,g1245,+
g548,g1245,+
g608,g1245,+
g638,g1245,+
g713,g1245,+
g721,g1245,+
g1092,g1245,+
g1093,g1245,+
g1213,g1245,+
g1221,g1245,+
g1448,g1245,+
g6,g1246,+
g120,g1246,+
g149,g1246,+
g237,g1246,+
g245,g1246,+
g287,g1246,+
g351,g1246,+
g410,g1246,+
g535,g1246,+
g550,g1246,+
g577,g1246,+
g651,g1246,+
g669,g1246,+
g693,g1246,+
g714,g1246,+
g960,g1246,+
g993,g1246,+
g1036,g1246,+
g1155,g1246,+
g1308,g1246,+
g1390,g1246,+
g35,g1247,+
g99,g1247,+
g140,g1247,+
g145,g1247,+
g171,g1247,+
g339,g1247,+
g578,g1247,+
g650,g1247,+
g785,g1247,+
g906,g1247,+
g913,g1247,+
g1048,g1247,+
g1064,g1247,+
g1108,g1247,+
g1170,g1247,+
g1186,g1247,+
g1207,g1247,+
g1289,g1247,+
g20,g1248,+
g201,g1248,+
g342,g1248,+
g494,g1248,+
g586,g1248,+
g676,g1248,+
g797,g1248,+
g877,g1248,+
g927,g1248,+
g1073,g1248,+
g1119,g1248,+
g1331,g1248,+
g1429,g1248,+
g3,g1249,+
g27,g1249,+
g142,g1249,+
g398,g1249,+
g507,g1249,+
g514,g1249,+
g547,g1249,+
g580,g1249,+
g605,g1249,+
g624,g1249,+
g730,g1249,+
g830,g1249,+
g963,g1249,+
g1012,g1249,+
g1122,g1249,+
g1202,g1249,+
g1293,g1249,+
g1303,g1249,+
g1478,g1249,+
g17,g1250,+
g274,g1250,+
g282,g1250,+
g352,g1250,+
g402,g1250,+
g430,g1250,+
g486,g1250,+
g535,g1250,+
g565,g1250,+
g590,g1250,+
g894,g1250,+
g1024,g1250,+
g1103,g1250,+
g1164,g1250,+
g1184,g1250,+
g1233,g1250,+
g1299,g1250,+
g1397,g1250,+
g1398,g1250,+
g1403,g1250,+
g92,g1251,+
g115,g1251,+
g226,g1251,+
g310,g1251,+
g356,g1251,+
g391,g1251,+
g446,g1251,+
g526,g1251,+
g574,g1251,+
g596,g1251,+
g618,g1251,+
g655,g1251,+
g715,g1251,+
g873,g1251,+
g890,g1251,+
g1103,g1251,+
g1232,g1251,+
g1242,g1251,+
g1349,g1251,+
g1365,g1251,+
g1397,g1251,+
g1422,g1251,+
g1446,g1251,+
g181,g1252,+
g232,g1252,+
g300,g1252,+
g309,g1252,+
g525,g1252,+
g598,g1252,+
g737,g1252,+
g880,g1252,+
g899,g1252,+
g940,g1252,+
g990,g1252,+
g1030,g1252,+
g1082,g1252,+
g1179,g1252,+
g1285,g1252,+
g1423,g1252,+
g163,g1253,+
g227,g1253,+
g390,g1253,+
g440,g1253,+
g480,g1253,+
g501,g1253,+
g541,g1253,+
g630,g1253,+
g664,g1253,+
g691,g1253,+
g796,g1253,+
g937,g1253,+
g958,g1253,+
g1104,g1253,+
g1167,g1253,+
g1231,g1253,+
g1258,g1253,+
g22,g1254,+
g92,g1254,+
g172,g1254,+
g194,g1254,+
g234,g1254,+
g239,g1254,+
g247,g1254,+
g292,g1254,+
g488,g1254,+
g524,g1254,+
g565,g1254,+
g576,g1254,+
g731,g1254,+
g1018,g1254,+
g1099,g1254,+
g1143,g1254,+
g1171,g1254,+
g1285,g1254,+
g1466,g1254,+
g199,g1255,+
g282,g1255,+
g283,g1255,+
g339,g1255,+
g357,g1255,+
g435,g1255,+
g447,g1255,+
g472,g1255,+
g510,g1255,+
g525,g1255,+
g586,g1255,+
g635,g1255,+
g816,g1255,+
g825,g1255,+
g872,g1255,+
g955,g1255,+
g1029,g1255,+
g1061,g1255,+
g1104,g1255,+
g1153,g1255,+
g1154,g1255,+
g1217,g1255,+
g1282,g1255,+
g1320,g1255,+
g1487,g1255,+
g175,g1256,+
g176,g1256,+
g473,g1256,+
g623,g1256,+
g737,g1256,+
g771,g1256,+
g930,g1256,+
g1089,g1256,+
g1148,g1256,+
g1400,g1256,+
g1402,g1256,+
g1475,g1256,+
g1500,g1256,+
g86,g1257,+
g263,g1257,+
g452,g1257,+
g551,g1257,+
g616,g1257,+
g701,g1257,+
g836,g1257,+
g1000,g1257,+
g1014,g1257,+
g1199,g1257,+
g1231,g1257,+
g1268,g1257,+
g1270,g1257,+
g1290,g1257,+
g1348,g1257,+
g1349,g1257,+
g1469,g1257,+
g1488,g1257,+
g109,g1258,+
g187,g1258,+
g238,g1258,+
g374,g1258,+
g510,g1258,+
g520,g1258,+
g552,g1258,+
g632,g1258,+
g678,g1258,+
g898,g1258,+
g996,g1258,+
g1099,g1258,+
g1150,g1258,+
g1185,g1258,+
g1194,g1258,+
g1210,g1258,+
g1463,g1258,+
g33,g1259,+
g56,g1259,+
g116,g1259,+
g166,g1259,+
g200,g1259,+
g246,g1259,+
g261,g1259,+
g441,g1259,+
g568,g1259,+
g683,g1259,+
g713,g1259,+
g731,g1259,+
g764,g1259,+
g804,g1259,+
g838,g1259,+
g889,g1259,+
g897,g1259,+
g900,g1259,+
g1025,g1259,+
g1104,g1259,+
g1140,g1259,+
g1151,g1259,+
g1290,g1259,+
g1387,g1259,+
g1476,g1259,+
g27,g1260,+
g30,g1260,+
g62,g1260,+
g99,g1260,+
g149,g1260,+
g347,g1260,+
g360,g1260,+
g381,g1260,+
g475,g1260,+
g647,g1260,+
g654,g1260,+
g853,g1260,+
g897,g1260,+
g914,g1260,+
g962,g1260,+
g967,g1260,+
g1058,g1260,+
g1109,g1260,+
g1361,g1260,+
g1403,g1260,+
g23,g1261,+
g50,g1261,+
g202,g1261,+
g340,g1261,+
g526,g1261,+
g546,g1261,+
g552,g1261,+
g578,g1261,+
g610,g1261,+
g662,g1261,+
g664,g1261,+
g710,g1261,+
g731,g1261,+
g745,g1261,+
g798,g1261,+
g813,g1261,+
g826,g1261,+
g893,g1261,+
g955,g1261,+
g1076,g1261,+
g1092,g1261,+
g1152,g1261,+
g1165,g1261,+
g1190,g1261,+
g1423,g1261,+
g69,g1262,+
g189,g1262,+
g240,g1262,+
g362,g1262,+
g381,g1262,+
g422,g1262,+
g437,g1262,+
g580,g1262,+
g663,g1262,+
g843,g1262,+
g862,g1262,+
g863,g1262,+
g1077,g1262,+
g1104,g1262,+
g1107,g1262,+
g1137,g1262,+
g1176,g1262,+
g1237,g1262,+
g1457,g1262,+
g62,g1263,+
g101,g1263,+
g136,g1263,+
g193,g1263,+
g203,g1263,+
g306,g1263,+
g413,g1263,+
g419,g1263,+
g488,g1263,+
g597,g1263,+
g741,g1263,+
g855,g1263,+
g859,g1263,+
g865,g1263,+
g891,g1263,+
g1129,g1263,+
g1175,g1263,+
g1236,g1263,+
g1239,g1263,+
g1250,g1263,+
g1265,g1263,+
g1278,g1263,+
g1285,g1263,+
g1378,g1263,+
g1447,g1263,+
g1450,g1263,+
g34,g1264,+
g63,g1264,+
g113,g1264,+
g127,g1264,+
g505,g1264,+
g507,g1264,+
g575,g1264,+
g627,g1264,+
g983,g1264,+
g1081,g1264,+
g1098,g1264,+
g1121,g1264,+
g1322,g1264,+
g1347,g1264,+
g1406,g1264,+
g1432,g1264,+
g1464,g1264,+
g36,g1265,+
g88,g1265,+
g103,g1265,+
g558,g1265,+
g577,g1265,+
g745,g1265,+
g848,g1265,+
g1000,g1265,+
g1043,g1265,+
g1069,g1265,+
g1121,g1265,+
g1138,g1265,+
g1302,g1265,+
g1484,g1265,+
g1495,g1265,+
g42,g1266,+
g54,g1266,+
g235,g1266,+
g288,g1266,+
g367,g1266,+
g409,g1266,+
g416,g1266,+
g492,g1266,+
g500,g1266,+
g694,g1266,+
g730,g1266,+
g743,g1266,+
g918,g1266,+
g1000,g1266,+
g1094,g1266,+
g1104,g1266,+
g1186,g1266,+
g1436,g1266,+
