Gene1,Gene2,Type
g45,g1256,+
g511,g1256,+
g588,g1256,+
g787,g1256,+
g1101,g1256,+
g1191,g1256,+
g1249,g1256,+
g1251,g1256,+
g1253,g1256,+
g1255,g1256,+
g1257,g1256,+
g1258,g1256,+
g1259,g1256,+
g1262,g1256,+
g1263,g1256,+
g1264,g1256,+
g1265,g1256,+
g1337,g1256,+
g1472,g1256,+
g41,g1257,+
g251,g1257,+
g371,g1257,+
g398,g1257,+
g716,g1257,+
g744,g1257,+
g1248,g1257,+
g1249,g1257,+
g1252,g1257,+
g1253,g1257,+
g1254,g1257,+
g1255,g1257,+
g1256,g1257,+
g1258,g1257,+
g1260,g1257,+
g1263,g1257,+
g1267,g1257,+
g1347,g1257,+
g716,g1258,+
g1079,g1258,+
g1200,g1258,+
g1248,g1258,+
g1250,g1258,+
g1251,g1258,+
g1252,g1258,+
g1255,g1258,+
g1256,g1258,+
g1257,g1258,+
g1259,g1258,+
g1261,g1258,+
g1263,g1258,+
g1264,g1258,+
g1265,g1258,+
g1266,g1258,+
g1267,g1258,+
g1268,g1258,+
g1427,g1258,+
g13,g1259,+
g349,g1259,+
g650,g1259,+
g769,g1259,+
g797,g1259,+
g811,g1259,+
g830,g1259,+
g1040,g1259,+
g1251,g1259,+
g1253,g1259,+
g1256,g1259,+
g1258,g1259,+
g1260,g1259,+
g1262,g1259,+
g1263,g1259,+
g1265,g1259,+
g1266,g1259,+
g1268,g1259,+
g1460,g1259,+
g1490,g1259,+
g172,g1260,+
g202,g1260,+
g234,g1260,+
g484,g1260,+
g536,g1260,+
g796,g1260,+
g927,g1260,+
g998,g1260,+
g1004,g1260,+
g1084,g1260,+
g1250,g1260,+
g1252,g1260,+
g1257,g1260,+
g1259,g1260,+
g1262,g1260,+
g1264,g1260,+
g1266,g1260,+
g1268,g1260,+
g1269,g1260,+
g1270,g1260,+
g1276,g1260,+
g1369,g1260,+
g87,g1261,+
g128,g1261,+
g470,g1261,+
g525,g1261,+
g544,g1261,+
g578,g1261,+
g591,g1261,+
g604,g1261,+
g703,g1261,+
g798,g1261,+
g957,g1261,+
g1072,g1261,+
g1120,g1261,+
g1226,g1261,+
g1251,g1261,+
g1253,g1261,+
g1255,g1261,+
g1258,g1261,+
g1262,g1261,+
g1266,g1261,+
g1269,g1261,+
g1271,g1261,+
g1434,g1261,+
g277,g1262,+
g306,g1262,+
g530,g1262,+
g675,g1262,+
g819,g1262,+
g938,g1262,+
g1113,g1262,+
g1252,g1262,+
g1253,g1262,+
g1255,g1262,+
g1256,g1262,+
g1259,g1262,+
g1260,g1262,+
g1261,g1262,+
g1265,g1262,+
g1267,g1262,+
g1268,g1262,+
g1272,g1262,+
g1443,g1262,+
g36,g1263,+
g87,g1263,+
g379,g1263,+
g1028,g1263,+
g1256,g1263,+
g1257,g1263,+
g1258,g1263,+
g1259,g1263,+
g1264,g1263,+
g1267,g1263,+
g1268,g1263,+
g1270,g1263,+
g1271,g1263,+
g1294,g1263,+
g1324,g1263,+
g1438,g1263,+
g253,g1264,+
g283,g1264,+
g339,g1264,+
g497,g1264,+
g1166,g1264,+
g1249,g1264,+
g1256,g1264,+
g1258,g1264,+
g1260,g1264,+
g1263,g1264,+
g1266,g1264,+
g1268,g1264,+
g1269,g1264,+
g1273,g1264,+
g1274,g1264,+
g1371,g1264,+
g1394,g1264,+
g25,g1265,+
g287,g1265,+
g381,g1265,+
g613,g1265,+
g631,g1265,+
g731,g1265,+
g770,g1265,+
g898,g1265,+
g925,g1265,+
g945,g1265,+
g1019,g1265,+
g1125,g1265,+
g1255,g1265,+
g1256,g1265,+
g1258,g1265,+
g1259,g1265,+
g1262,g1265,+
g1267,g1265,+
g1268,g1265,+
g1270,g1265,+
g1271,g1265,+
g1272,g1265,+
g1484,g1265,+
g37,g1266,+
g55,g1266,+
g76,g1266,+
g104,g1266,+
g363,g1266,+
g660,g1266,+
g689,g1266,+
g749,g1266,+
g816,g1266,+
g913,g1266,+
g982,g1266,+
g1167,g1266,+
g1239,g1266,+
g1252,g1266,+
g1258,g1266,+
g1259,g1266,+
g1260,g1266,+
g1261,g1266,+
g1264,g1266,+
g1270,g1266,+
g1271,g1266,+
g1274,g1266,+
g1276,g1266,+
g1328,g1266,+
g253,g1267,+
g273,g1267,+
g316,g1267,+
g643,g1267,+
g823,g1267,+
g877,g1267,+
g881,g1267,+
g1211,g1267,+
g1257,g1267,+
g1258,g1267,+
g1262,g1267,+
g1263,g1267,+
g1265,g1267,+
g1271,g1267,+
g1274,g1267,+
g1277,g1267,+
g1324,g1267,+
g50,g1268,+
g91,g1268,+
g183,g1268,+
g191,g1268,+
g266,g1268,+
g729,g1268,+
g817,g1268,+
g986,g1268,+
g991,g1268,+
g1258,g1268,+
g1259,g1268,+
g1260,g1268,+
g1262,g1268,+
g1263,g1268,+
g1264,g1268,+
g1265,g1268,+
g1270,g1268,+
g1271,g1268,+
g1274,g1268,+
g1276,g1268,+
g10,g1269,+
g55,g1269,+
g83,g1269,+
g142,g1269,+
g200,g1269,+
g246,g1269,+
g270,g1269,+
g375,g1269,+
g802,g1269,+
g876,g1269,+
g1036,g1269,+
g1062,g1269,+
g1064,g1269,+
g1260,g1269,+
g1261,g1269,+
g1264,g1269,+
g1274,g1269,+
g1276,g1269,+
g1277,g1269,+
g13,g1270,+
g66,g1270,+
g103,g1270,+
g108,g1270,+
g254,g1270,+
g293,g1270,+
g370,g1270,+
g481,g1270,+
g523,g1270,+
g727,g1270,+
g742,g1270,+
g1184,g1270,+
g1260,g1270,+
g1263,g1270,+
g1265,g1270,+
g1266,g1270,+
g1268,g1270,+
g1274,g1270,+
g1275,g1270,+
g1276,g1270,+
g1277,g1270,+
g1278,g1270,+
g1465,g1270,+
g1500,g1270,+
g58,g1271,+
g200,g1271,+
g317,g1271,+
g323,g1271,+
g485,g1271,+
g926,g1271,+
g1067,g1271,+
g1069,g1271,+
g1141,g1271,+
g1214,g1271,+
g1235,g1271,+
g1261,g1271,+
g1263,g1271,+
g1265,g1271,+
g1266,g1271,+
g1267,g1271,+
g1268,g1271,+
g1272,g1271,+
g1275,g1271,+
g1277,g1271,+
g1278,g1271,+
g1280,g1271,+
g1426,g1271,+
g12,g1272,+
g38,g1272,+
g48,g1272,+
g198,g1272,+
g280,g1272,+
g310,g1272,+
g395,g1272,+
g397,g1272,+
g513,g1272,+
g773,g1272,+
g779,g1272,+
g900,g1272,+
g1024,g1272,+
g1203,g1272,+
g1262,g1272,+
g1265,g1272,+
g1271,g1272,+
g1274,g1272,+
g1276,g1272,+
g1279,g1272,+
g1299,g1272,+
g9,g1273,+
g166,g1273,+
g199,g1273,+
g381,g1273,+
g398,g1273,+
g650,g1273,+
g1062,g1273,+
g1074,g1273,+
g1082,g1273,+
g1264,g1273,+
g1275,g1273,+
g1276,g1273,+
g1277,g1273,+
g1278,g1273,+
g1279,g1273,+
g1280,g1273,+
g1440,g1273,+
g79,g1274,+
g82,g1274,+
g212,g1274,+
g642,g1274,+
g645,g1274,+
g920,g1274,+
g1212,g1274,+
g1232,g1274,+
g1264,g1274,+
g1266,g1274,+
g1267,g1274,+
g1268,g1274,+
g1269,g1274,+
g1270,g1274,+
g1272,g1274,+
g1275,g1274,+
g1276,g1274,+
g1278,g1274,+
g1279,g1274,+
g1282,g1274,+
g1382,g1274,+
g206,g1275,+
g755,g1275,+
g854,g1275,+
g982,g1275,+
g990,g1275,+
g1188,g1275,+
g1270,g1275,+
g1271,g1275,+
g1273,g1275,+
g1274,g1275,+
g1276,g1275,+
g1277,g1275,+
g1278,g1275,+
g1280,g1275,+
g1281,g1275,+
g1282,g1275,+
g1283,g1275,+
g1468,g1275,+
g1488,g1275,+
g1492,g1275,+
g101,g1276,+
g119,g1276,+
g189,g1276,+
g224,g1276,+
g299,g1276,+
g540,g1276,+
g588,g1276,+
g747,g1276,+
g914,g1276,+
g1038,g1276,+
g1260,g1276,+
g1266,g1276,+
g1268,g1276,+
g1269,g1276,+
g1270,g1276,+
g1272,g1276,+
g1273,g1276,+
g1274,g1276,+
g1275,g1276,+
g1278,g1276,+
g1281,g1276,+
g1361,g1276,+
g114,g1277,+
g383,g1277,+
g387,g1277,+
g552,g1277,+
g1005,g1277,+
g1111,g1277,+
g1220,g1277,+
g1267,g1277,+
g1269,g1277,+
g1270,g1277,+
g1271,g1277,+
g1273,g1277,+
g1275,g1277,+
g1278,g1277,+
g1279,g1277,+
g1280,g1277,+
g1281,g1277,+
g1282,g1277,+
g1284,g1277,+
g1285,g1277,+
g1287,g1277,+
g1324,g1277,+
g1396,g1277,+
g76,g1278,+
g90,g1278,+
g424,g1278,+
g459,g1278,+
g683,g1278,+
g1270,g1278,+
g1271,g1278,+
g1273,g1278,+
g1274,g1278,+
g1275,g1278,+
g1276,g1278,+
g1277,g1278,+
g1279,g1278,+
g1280,g1278,+
g1281,g1278,+
g1283,g1278,+
g1284,g1278,+
g1285,g1278,+
g1286,g1278,+
g112,g1279,+
g282,g1279,+
g312,g1279,+
g616,g1279,+
g1206,g1279,+
g1272,g1279,+
g1273,g1279,+
g1274,g1279,+
g1277,g1279,+
g1278,g1279,+
g1280,g1279,+
g1282,g1279,+
g1283,g1279,+
g1286,g1279,+
g1289,g1279,+
g1376,g1279,+
g32,g1280,+
g103,g1280,+
g213,g1280,+
g518,g1280,+
g627,g1280,+
g1113,g1280,+
g1146,g1280,+
g1164,g1280,+
g1176,g1280,+
g1271,g1280,+
g1273,g1280,+
g1275,g1280,+
g1277,g1280,+
g1278,g1280,+
g1279,g1280,+
g1282,g1280,+
g1283,g1280,+
g1285,g1280,+
g1288,g1280,+
g1289,g1280,+
g1290,g1280,+
g61,g1281,+
g197,g1281,+
g466,g1281,+
g534,g1281,+
g589,g1281,+
g659,g1281,+
g762,g1281,+
g794,g1281,+
g961,g1281,+
g1211,g1281,+
g1275,g1281,+
g1276,g1281,+
g1277,g1281,+
g1278,g1281,+
g1282,g1281,+
g1284,g1281,+
g1285,g1281,+
g1286,g1281,+
g1287,g1281,+
g1288,g1281,+
g1289,g1281,+
g1290,g1281,+
g1370,g1281,+
g1477,g1281,+
g280,g1282,+
g312,g1282,+
g409,g1282,+
g504,g1282,+
g690,g1282,+
g928,g1282,+
g992,g1282,+
g1274,g1282,+
g1275,g1282,+
g1277,g1282,+
g1279,g1282,+
g1280,g1282,+
g1281,g1282,+
g1283,g1282,+
g1286,g1282,+
g1287,g1282,+
g1420,g1282,+
g1459,g1282,+
g1475,g1282,+
g21,g1283,+
g79,g1283,+
g114,g1283,+
g199,g1283,+
g213,g1283,+
g289,g1283,+
g523,g1283,+
g597,g1283,+
g667,g1283,+
g902,g1283,+
g1047,g1283,+
g1275,g1283,+
g1278,g1283,+
g1279,g1283,+
g1280,g1283,+
g1282,g1283,+
g1284,g1283,+
g1285,g1283,+
g1288,g1283,+
g1289,g1283,+
g1290,g1283,+
g1293,g1283,+
g1494,g1283,+
g540,g1284,+
g763,g1284,+
g923,g1284,+
g951,g1284,+
g1187,g1284,+
g1277,g1284,+
g1278,g1284,+
g1281,g1284,+
g1283,g1284,+
g1285,g1284,+
g1286,g1284,+
g1288,g1284,+
g1292,g1284,+
g1293,g1284,+
g1294,g1284,+
g1304,g1284,+
g1377,g1284,+
g174,g1285,+
g257,g1285,+
g346,g1285,+
g355,g1285,+
g365,g1285,+
g417,g1285,+
g500,g1285,+
g670,g1285,+
g1081,g1285,+
g1277,g1285,+
g1278,g1285,+
g1280,g1285,+
g1281,g1285,+
g1283,g1285,+
g1284,g1285,+
g1287,g1285,+
g1291,g1285,+
g1295,g1285,+
g1483,g1285,+
g303,g1286,+
g341,g1286,+
g521,g1286,+
g738,g1286,+
g845,g1286,+
g1194,g1286,+
g1278,g1286,+
g1279,g1286,+
g1281,g1286,+
g1282,g1286,+
g1284,g1286,+
g1287,g1286,+
g1288,g1286,+
g1290,g1286,+
g1291,g1286,+
g1293,g1286,+
g1294,g1286,+
g1296,g1286,+
g1483,g1286,+
g32,g1287,+
g43,g1287,+
g130,g1287,+
g221,g1287,+
g371,g1287,+
g466,g1287,+
g611,g1287,+
g719,g1287,+
g938,g1287,+
g1117,g1287,+
g1124,g1287,+
g1277,g1287,+
g1281,g1287,+
g1282,g1287,+
g1285,g1287,+
g1286,g1287,+
g1288,g1287,+
g1289,g1287,+
g1291,g1287,+
g1292,g1287,+
g1295,g1287,+
g1296,g1287,+
g1359,g1287,+
g1474,g1287,+
g88,g1288,+
g112,g1288,+
g199,g1288,+
g224,g1288,+
g239,g1288,+
g518,g1288,+
g551,g1288,+
g591,g1288,+
g703,g1288,+
g748,g1288,+
g777,g1288,+
g1054,g1288,+
g1146,g1288,+
g1231,g1288,+
g1280,g1288,+
g1281,g1288,+
g1283,g1288,+
g1284,g1288,+
g1286,g1288,+
g1287,g1288,+
g1295,g1288,+
g1296,g1288,+
g1297,g1288,+
g1298,g1288,+
g1357,g1288,+
g50,g1289,+
g328,g1289,+
g399,g1289,+
g591,g1289,+
g624,g1289,+
g1169,g1289,+
g1279,g1289,+
g1280,g1289,+
g1281,g1289,+
g1283,g1289,+
g1287,g1289,+
g1290,g1289,+
g1291,g1289,+
g1292,g1289,+
g1293,g1289,+
g1294,g1289,+
g1299,g1289,+
g120,g1290,+
g412,g1290,+
g448,g1290,+
g527,g1290,+
g916,g1290,+
g957,g1290,+
g1208,g1290,+
g1229,g1290,+
g1235,g1290,+
g1280,g1290,+
g1281,g1290,+
g1283,g1290,+
g1286,g1290,+
g1289,g1290,+
g1293,g1290,+
g1294,g1290,+
g1295,g1290,+
g1300,g1290,+
g1410,g1290,+
g1467,g1290,+
g53,g1291,+
g195,g1291,+
g299,g1291,+
g376,g1291,+
g509,g1291,+
g820,g1291,+
g970,g1291,+
g1034,g1291,+
g1147,g1291,+
g1205,g1291,+
g1213,g1291,+
g1285,g1291,+
g1286,g1291,+
g1287,g1291,+
g1289,g1291,+
g1293,g1291,+
g1294,g1291,+
g1299,g1291,+
g1301,g1291,+
g1384,g1291,+
g6,g1292,+
g179,g1292,+
g441,g1292,+
g506,g1292,+
g534,g1292,+
g644,g1292,+
g686,g1292,+
g992,g1292,+
g999,g1292,+
g1032,g1292,+
g1284,g1292,+
g1287,g1292,+
g1289,g1292,+
g1297,g1292,+
g1298,g1292,+
g1299,g1292,+
g1300,g1292,+
g1301,g1292,+
g155,g1293,+
g238,g1293,+
g461,g1293,+
g475,g1293,+
g814,g1293,+
g1132,g1293,+
g1283,g1293,+
g1284,g1293,+
g1286,g1293,+
g1289,g1293,+
g1290,g1293,+
g1291,g1293,+
g1295,g1293,+
g1296,g1293,+
g1298,g1293,+
g1299,g1293,+
g1300,g1293,+
g1301,g1293,+
g1416,g1293,+
g1492,g1293,+
g742,g1294,+
g929,g1294,+
g956,g1294,+
g1048,g1294,+
g1263,g1294,+
g1284,g1294,+
g1286,g1294,+
g1289,g1294,+
g1290,g1294,+
g1291,g1294,+
g1296,g1294,+
g1298,g1294,+
g1301,g1294,+
g1303,g1294,+
g1304,g1294,+
g1377,g1294,+
g1493,g1294,+
g129,g1295,+
g448,g1295,+
g592,g1295,+
g739,g1295,+
g869,g1295,+
g1036,g1295,+
g1285,g1295,+
g1287,g1295,+
g1288,g1295,+
g1290,g1295,+
g1293,g1295,+
g1298,g1295,+
g1299,g1295,+
g1303,g1295,+
g1305,g1295,+
g1392,g1295,+
g1467,g1295,+
g13,g1296,+
g200,g1296,+
g350,g1296,+
g385,g1296,+
g391,g1296,+
g645,g1296,+
g913,g1296,+
g988,g1296,+
g1140,g1296,+
g1221,g1296,+
g1224,g1296,+
g1286,g1296,+
g1287,g1296,+
g1288,g1296,+
g1293,g1296,+
g1294,g1296,+
g1297,g1296,+
g1299,g1296,+
g1301,g1296,+
g1302,g1296,+
g1303,g1296,+
g1475,g1296,+
g47,g1297,+
g169,g1297,+
g504,g1297,+
g685,g1297,+
g1165,g1297,+
g1288,g1297,+
g1292,g1297,+
g1296,g1297,+
g1298,g1297,+
g1300,g1297,+
g1301,g1297,+
g1302,g1297,+
g1303,g1297,+
g1306,g1297,+
g1307,g1297,+
g1379,g1297,+
g1440,g1297,+
g63,g1298,+
g65,g1298,+
g122,g1298,+
g233,g1298,+
g413,g1298,+
g599,g1298,+
g606,g1298,+
g613,g1298,+
g774,g1298,+
g790,g1298,+
g1086,g1298,+
g1154,g1298,+
g1288,g1298,+
g1292,g1298,+
g1293,g1298,+
g1294,g1298,+
g1295,g1298,+
g1297,g1298,+
g1299,g1298,+
g1302,g1298,+
g1303,g1298,+
g1305,g1298,+
g1454,g1298,+
g69,g1299,+
g611,g1299,+
g659,g1299,+
g696,g1299,+
g804,g1299,+
g977,g1299,+
g1042,g1299,+
g1179,g1299,+
g1237,g1299,+
g1272,g1299,+
g1289,g1299,+
g1291,g1299,+
g1292,g1299,+
g1293,g1299,+
g1295,g1299,+
g1296,g1299,+
g1298,g1299,+
g1301,g1299,+
g1302,g1299,+
g1307,g1299,+
g1308,g1299,+
g1379,g1299,+
g31,g1300,+
g81,g1300,+
g153,g1300,+
g248,g1300,+
g468,g1300,+
g641,g1300,+
g812,g1300,+
g1290,g1300,+
g1292,g1300,+
g1293,g1300,+
g1297,g1300,+
g1302,g1300,+
g1304,g1300,+
g1305,g1300,+
g1306,g1300,+
g1310,g1300,+
g1347,g1300,+
g1430,g1300,+
g184,g1301,+
g408,g1301,+
g465,g1301,+
g479,g1301,+
g605,g1301,+
g872,g1301,+
g916,g1301,+
g967,g1301,+
g1010,g1301,+
g1039,g1301,+
g1291,g1301,+
g1292,g1301,+
g1293,g1301,+
g1294,g1301,+
g1296,g1301,+
g1297,g1301,+
g1299,g1301,+
g1302,g1301,+
g1307,g1301,+
g1309,g1301,+
g1311,g1301,+
g5,g1302,+
g139,g1302,+
g257,g1302,+
g603,g1302,+
g650,g1302,+
g710,g1302,+
g835,g1302,+
g919,g1302,+
g1296,g1302,+
g1297,g1302,+
g1298,g1302,+
g1299,g1302,+
g1300,g1302,+
g1301,g1302,+
g1303,g1302,+
g1304,g1302,+
g1305,g1302,+
g1307,g1302,+
g1309,g1302,+
g1310,g1302,+
g1311,g1302,+
g1396,g1302,+
g3,g1303,+
g8,g1303,+
g15,g1303,+
g21,g1303,+
g361,g1303,+
g666,g1303,+
g747,g1303,+
g1212,g1303,+
g1294,g1303,+
g1295,g1303,+
g1296,g1303,+
g1297,g1303,+
g1298,g1303,+
g1302,g1303,+
g1305,g1303,+
g1307,g1303,+
g1309,g1303,+
g1311,g1303,+
g1312,g1303,+
g12,g1304,+
g73,g1304,+
g428,g1304,+
g538,g1304,+
g767,g1304,+
g899,g1304,+
g1124,g1304,+
g1180,g1304,+
g1212,g1304,+
g1247,g1304,+
g1284,g1304,+
g1294,g1304,+
g1300,g1304,+
g1302,g1304,+
g1308,g1304,+
g1309,g1304,+
g1310,g1304,+
g1312,g1304,+
g1313,g1304,+
g1445,g1304,+
g181,g1305,+
g255,g1305,+
g366,g1305,+
g760,g1305,+
g813,g1305,+
g878,g1305,+
g1059,g1305,+
g1254,g1305,+
g1295,g1305,+
g1298,g1305,+
g1300,g1305,+
g1302,g1305,+
g1303,g1305,+
g1306,g1305,+
g1310,g1305,+
g1314,g1305,+
g1361,g1305,+
g1,g1306,+
g21,g1306,+
g875,g1306,+
g1092,g1306,+
g1108,g1306,+
g1213,g1306,+
g1297,g1306,+
g1300,g1306,+
g1305,g1306,+
g1308,g1306,+
g1310,g1306,+
g1315,g1306,+
g1316,g1306,+
g1333,g1306,+
g1342,g1306,+
g1347,g1306,+
g273,g1307,+
g467,g1307,+
g475,g1307,+
g792,g1307,+
g838,g1307,+
g887,g1307,+
g915,g1307,+
g916,g1307,+
g957,g1307,+
g1020,g1307,+
g1297,g1307,+
g1299,g1307,+
g1301,g1307,+
g1302,g1307,+
g1303,g1307,+
g1308,g1307,+
g1310,g1307,+
g1315,g1307,+
g1316,g1307,+
g24,g1308,+
g101,g1308,+
g175,g1308,+
g294,g1308,+
g295,g1308,+
g302,g1308,+
g336,g1308,+
g373,g1308,+
g517,g1308,+
g527,g1308,+
g677,g1308,+
g978,g1308,+
g1047,g1308,+
g1144,g1308,+
g1299,g1308,+
g1304,g1308,+
g1306,g1308,+
g1307,g1308,+
g1310,g1308,+
g1311,g1308,+
g1314,g1308,+
g1318,g1308,+
g1432,g1308,+
g204,g1309,+
g301,g1309,+
g378,g1309,+
g609,g1309,+
g756,g1309,+
g966,g1309,+
g1007,g1309,+
g1115,g1309,+
g1116,g1309,+
g1130,g1309,+
g1175,g1309,+
g1252,g1309,+
g1301,g1309,+
g1302,g1309,+
g1303,g1309,+
g1304,g1309,+
g1314,g1309,+
g1315,g1309,+
g1316,g1309,+
g86,g1310,+
g95,g1310,+
g215,g1310,+
g494,g1310,+
g991,g1310,+
g1002,g1310,+
g1009,g1310,+
g1143,g1310,+
g1300,g1310,+
g1302,g1310,+
g1304,g1310,+
g1305,g1310,+
g1306,g1310,+
g1307,g1310,+
g1308,g1310,+
g1311,g1310,+
g1314,g1310,+
g1318,g1310,+
g1320,g1310,+
g61,g1311,+
g109,g1311,+
g400,g1311,+
g585,g1311,+
g633,g1311,+
g649,g1311,+
g861,g1311,+
g888,g1311,+
g969,g1311,+
g1044,g1311,+
g1301,g1311,+
g1302,g1311,+
g1303,g1311,+
g1308,g1311,+
g1310,g1311,+
g1315,g1311,+
g1318,g1311,+
g1319,g1311,+
g1320,g1311,+
g1414,g1311,+
g6,g1312,+
g48,g1312,+
g60,g1312,+
g111,g1312,+
g133,g1312,+
g639,g1312,+
g705,g1312,+
g1303,g1312,+
g1304,g1312,+
g1315,g1312,+
g1318,g1312,+
g1319,g1312,+
g1321,g1312,+
g1322,g1312,+
g1361,g1312,+
g1480,g1312,+
g145,g1313,+
g339,g1313,+
g556,g1313,+
g682,g1313,+
g789,g1313,+
g842,g1313,+
g852,g1313,+
g1162,g1313,+
g1249,g1313,+
g1304,g1313,+
g1315,g1313,+
g1316,g1313,+
g1317,g1313,+
g1318,g1313,+
g1319,g1313,+
g1322,g1313,+
g1323,g1313,+
g1457,g1313,+
g39,g1314,+
g510,g1314,+
g516,g1314,+
g756,g1314,+
g961,g1314,+
g998,g1314,+
g1033,g1314,+
g1190,g1314,+
g1217,g1314,+
g1305,g1314,+
g1308,g1314,+
g1309,g1314,+
g1310,g1314,+
g1315,g1314,+
g1316,g1314,+
g1319,g1314,+
g1320,g1314,+
g1323,g1314,+
g169,g1315,+
g207,g1315,+
g811,g1315,+
g879,g1315,+
g967,g1315,+
g982,g1315,+
g1126,g1315,+
g1306,g1315,+
g1307,g1315,+
g1309,g1315,+
g1311,g1315,+
g1312,g1315,+
g1313,g1315,+
g1314,g1315,+
g1317,g1315,+
g1319,g1315,+
g1320,g1315,+
g1323,g1315,+
g1325,g1315,+
g47,g1316,+
g114,g1316,+
g307,g1316,+
g358,g1316,+
g588,g1316,+
g616,g1316,+
g706,g1316,+
g897,g1316,+
g913,g1316,+
g1024,g1316,+
g1156,g1316,+
g1306,g1316,+
g1307,g1316,+
g1309,g1316,+
g1313,g1316,+
g1314,g1316,+
g1319,g1316,+
g1323,g1316,+
g28,g1317,+
g117,g1317,+
g231,g1317,+
g234,g1317,+
g441,g1317,+
g506,g1317,+
g613,g1317,+
g1060,g1317,+
g1165,g1317,+
g1232,g1317,+
g1313,g1317,+
g1315,g1317,+
g1319,g1317,+
g1320,g1317,+
g1325,g1317,+
g1326,g1317,+
g1327,g1317,+
g1359,g1317,+
g1372,g1317,+
g54,g1318,+
g72,g1318,+
g286,g1318,+
g487,g1318,+
g578,g1318,+
g604,g1318,+
g627,g1318,+
g1243,g1318,+
g1308,g1318,+
g1310,g1318,+
g1311,g1318,+
g1312,g1318,+
g1313,g1318,+
g1319,g1318,+
g1320,g1318,+
g1322,g1318,+
g1324,g1318,+
g1327,g1318,+
g1378,g1318,+
g385,g1319,+
g503,g1319,+
g579,g1319,+
g970,g1319,+
g1029,g1319,+
g1181,g1319,+
g1183,g1319,+
g1311,g1319,+
g1312,g1319,+
g1313,g1319,+
g1314,g1319,+
g1315,g1319,+
g1316,g1319,+
g1317,g1319,+
g1318,g1319,+
g1320,g1319,+
g1321,g1319,+
g1323,g1319,+
g1325,g1319,+
g1326,g1319,+
g1327,g1319,+
g1328,g1319,+
g1449,g1319,+
g1,g1320,+
g276,g1320,+
g404,g1320,+
g444,g1320,+
g670,g1320,+
g676,g1320,+
g873,g1320,+
g878,g1320,+
g895,g1320,+
g1099,g1320,+
g1217,g1320,+
g1310,g1320,+
g1311,g1320,+
g1314,g1320,+
g1315,g1320,+
g1317,g1320,+
g1318,g1320,+
g1319,g1320,+
g1322,g1320,+
g1323,g1320,+
g1325,g1320,+
g1326,g1320,+
g1327,g1320,+
g7,g1321,+
g16,g1321,+
g321,g1321,+
g383,g1321,+
g581,g1321,+
g622,g1321,+
g628,g1321,+
g768,g1321,+
g852,g1321,+
g1312,g1321,+
g1319,g1321,+
g1322,g1321,+
g1325,g1321,+
g1328,g1321,+
g1329,g1321,+
g1331,g1321,+
g1376,g1321,+
g212,g1322,+
g418,g1322,+
g706,g1322,+
g795,g1322,+
g1017,g1322,+
g1063,g1322,+
g1096,g1322,+
g1129,g1322,+
g1143,g1322,+
g1201,g1322,+
g1312,g1322,+
g1313,g1322,+
g1318,g1322,+
g1320,g1322,+
g1321,g1322,+
g1326,g1322,+
g1329,g1322,+
g1330,g1322,+
g1331,g1322,+
g1363,g1322,+
g1464,g1322,+
g70,g1323,+
g580,g1323,+
g613,g1323,+
g743,g1323,+
g1195,g1323,+
g1313,g1323,+
g1314,g1323,+
g1315,g1323,+
g1316,g1323,+
g1319,g1323,+
g1320,g1323,+
g1324,g1323,+
g1326,g1323,+
g1327,g1323,+
g1328,g1323,+
g1330,g1323,+
g1333,g1323,+
g1388,g1323,+
g38,g1324,+
g359,g1324,+
g477,g1324,+
g703,g1324,+
g708,g1324,+
g756,g1324,+
g986,g1324,+
g1018,g1324,+
g1263,g1324,+
g1267,g1324,+
g1277,g1324,+
g1318,g1324,+
g1323,g1324,+
g1327,g1324,+
g1329,g1324,+
g1331,g1324,+
g1334,g1324,+
g92,g1325,+
g189,g1325,+
g202,g1325,+
g411,g1325,+
g480,g1325,+
g482,g1325,+
g1190,g1325,+
g1315,g1325,+
g1317,g1325,+
g1319,g1325,+
g1320,g1325,+
g1321,g1325,+
g1329,g1325,+
g1332,g1325,+
g1333,g1325,+
g1334,g1325,+
g1395,g1325,+
g53,g1326,+
g111,g1326,+
g112,g1326,+
g167,g1326,+
g780,g1326,+
g1317,g1326,+
g1319,g1326,+
g1320,g1326,+
g1322,g1326,+
g1323,g1326,+
g1327,g1326,+
g1329,g1326,+
g1330,g1326,+
g1331,g1326,+
g1333,g1326,+
g1334,g1326,+
g1335,g1326,+
g122,g1327,+
g161,g1327,+
g436,g1327,+
g523,g1327,+
g857,g1327,+
g1134,g1327,+
g1154,g1327,+
g1317,g1327,+
g1318,g1327,+
g1319,g1327,+
g1320,g1327,+
g1323,g1327,+
g1324,g1327,+
g1326,g1327,+
g1328,g1327,+
g1329,g1327,+
g1331,g1327,+
g1335,g1327,+
g1336,g1327,+
g1352,g1327,+
g1412,g1327,+
g20,g1328,+
g54,g1328,+
g147,g1328,+
g156,g1328,+
g381,g1328,+
g434,g1328,+
g578,g1328,+
g619,g1328,+
g727,g1328,+
g984,g1328,+
g1266,g1328,+
g1319,g1328,+
g1321,g1328,+
g1323,g1328,+
g1327,g1328,+
g1329,g1328,+
g1331,g1328,+
g1332,g1328,+
g1335,g1328,+
g1338,g1328,+
g1440,g1328,+
g1477,g1328,+
g72,g1329,+
g404,g1329,+
g416,g1329,+
g527,g1329,+
g644,g1329,+
g851,g1329,+
g952,g1329,+
