Gene  Rule 
g1210    ( g57 or g199 or g236 or g375 or g392 or g534 or g575 or g647 or g867 or g907 or g1199 or g1200 or g1202 or g1206 or g1207 or g1212 or g1213 or g1386 )
g1211    ( g3 or g187 or g208 or g301 or g471 or g574 or g746 or g799 or g996 or g1035 or g1203 or g1206 or g1209 or g1214 or g1217 or g1220 or g1221 or g1267 or g1281 )
g1212    ( g28 or g120 or g132 or g173 or g248 or g471 or g706 or g937 or g953 or g1045 or g1202 or g1205 or g1206 or g1207 or g1208 or g1210 or g1213 or g1215 or g1219 or g1220 or g1221 or g1227 or g1255 or g1274 or g1303 or g1304 or g1346 or g1400 or g1413 )
g1213    ( g6 or g82 or g268 or g304 or g582 or g635 or g709 or g711 or g966 or g1205 or g1206 or g1208 or g1209 or g1210 or g1212 or g1216 or g1221 or g1222 or g1223 or g1291 or g1306 )
g1214    ( g207 or g222 or g304 or g334 or g550 or g613 or g623 or g652 or g1207 or g1209 or g1211 or g1216 or g1217 or g1220 or g1224 or g1271 )
g1215    ( g219 or g673 or g1006 or g1027 or g1185 or g1207 or g1208 or g1212 or g1216 or g1218 or g1219 or g1222 or g1223 or g1225 or g1339 or g1402 )
g1216    ( g642 or g688 or g712 or g765 or g1086 or g1185 or g1191 or g1206 or g1207 or g1208 or g1213 or g1214 or g1215 or g1218 or g1219 or g1220 or g1221 or g1222 or g1226 or g1464 or g1494 )
g1217    ( g175 or g431 or g922 or g990 or g1013 or g1159 or g1166 or g1208 or g1211 or g1214 or g1218 or g1220 or g1223 or g1224 or g1226 or g1227 or g1314 or g1320 or g1382 or g1475 )
g1218    ( g733 or g998 or g1160 or g1208 or g1209 or g1215 or g1216 or g1217 or g1220 or g1224 or g1225 or g1226 or g1227 or g1228 or g1387 or g1405 or g1482 )
g1219    ( g76 or g116 or g155 or g238 or g274 or g803 or g904 or g1000 or g1007 or g1175 or g1209 or g1212 or g1215 or g1216 or g1222 or g1224 or g1225 or g1228 or g1384 )
g1220    ( g52 or g482 or g719 or g881 or g955 or g1211 or g1212 or g1214 or g1216 or g1217 or g1218 or g1222 or g1224 or g1226 or g1227 or g1228 or g1230 or g1236 or g1277 )
g1221    ( g11 or g86 or g112 or g612 or g793 or g1064 or g1119 or g1211 or g1212 or g1213 or g1216 or g1222 or g1224 or g1226 or g1230 or g1231 or g1238 or g1296 )
g1222    ( g27 or g227 or g250 or g283 or g319 or g454 or g484 or g631 or g781 or g855 or g1027 or g1088 or g1128 or g1213 or g1215 or g1216 or g1219 or g1220 or g1221 or g1223 or g1228 or g1229 or g1230 )
g1223    ( g42 or g105 or g108 or g394 or g474 or g863 or g1030 or g1213 or g1215 or g1217 or g1222 or g1225 or g1229 or g1230 or g1231 or g1233 or g1345 or g1352 or g1474 )
g1224    ( g217 or g515 or g638 or g937 or g1171 or g1188 or g1198 or g1214 or g1217 or g1218 or g1219 or g1220 or g1221 or g1225 or g1226 or g1229 or g1231 or g1232 or g1233 or g1251 or g1296 or g1444 or g1496 )
g1225    ( g9 or g245 or g267 or g273 or g293 or g384 or g596 or g1045 or g1200 or g1215 or g1218 or g1219 or g1223 or g1224 or g1228 or g1232 or g1235 or g1390 or g1457 or g1495 )
g1226    ( g48 or g68 or g75 or g152 or g389 or g651 or g793 or g860 or g942 or g1132 or g1216 or g1217 or g1218 or g1220 or g1221 or g1224 or g1227 or g1230 or g1232 or g1234 or g1235 or g1236 or g1261 or g1479 )
g1227    ( g28 or g88 or g260 or g457 or g730 or g812 or g879 or g1212 or g1217 or g1218 or g1220 or g1226 or g1229 or g1230 or g1231 or g1232 or g1233 or g1234 or g1235 )
g1228    ( g34 or g197 or g288 or g448 or g879 or g998 or g1000 or g1145 or g1218 or g1219 or g1220 or g1222 or g1225 or g1232 or g1233 or g1234 or g1236 or g1238 or g1440 )
g1229    ( g16 or g75 or g303 or g388 or g409 or g487 or g568 or g787 or g976 or g1194 or g1222 or g1223 or g1224 or g1227 or g1233 or g1237 or g1238 or g1239 or g1290 or g1364 or g1452 )
g1230    ( g118 or g460 or g696 or g897 or g1089 or g1115 or g1173 or g1220 or g1221 or g1222 or g1223 or g1226 or g1227 or g1234 or g1236 or g1237 or g1238 or g1239 or g1417 or g1439 or g1488 )
g1231    ( g42 or g90 or g199 or g212 or g321 or g567 or g732 or g836 or g1221 or g1223 or g1224 or g1227 or g1232 or g1236 or g1238 or g1239 or g1288 )
g1232    ( g206 or g267 or g444 or g600 or g795 or g920 or g937 or g1093 or g1094 or g1224 or g1225 or g1226 or g1227 or g1228 or g1231 or g1233 or g1234 or g1237 or g1239 or g1274 or g1317 or g1435 )
g1233    ( g105 or g170 or g247 or g414 or g504 or g665 or g976 or g1100 or g1124 or g1223 or g1224 or g1227 or g1228 or g1229 or g1232 or g1234 or g1236 or g1238 or g1241 or g1242 or g1243 or g1396 )
g1234    ( g76 or g202 or g496 or g730 or g750 or g822 or g1105 or g1226 or g1227 or g1228 or g1230 or g1232 or g1233 or g1237 or g1238 or g1239 or g1241 or g1243 or g1400 or g1453 )
g1235    ( g193 or g215 or g344 or g434 or g563 or g748 or g1024 or g1131 or g1190 or g1205 or g1225 or g1226 or g1227 or g1237 or g1239 or g1241 or g1242 or g1243 or g1271 or g1290 )
g1236    ( g108 or g354 or g598 or g623 or g698 or g855 or g915 or g939 or g973 or g1032 or g1132 or g1220 or g1226 or g1228 or g1230 or g1231 or g1233 or g1238 or g1244 or g1245 or g1450 )
g1237    ( g367 or g401 or g412 or g418 or g443 or g544 or g633 or g708 or g873 or g1001 or g1002 or g1044 or g1114 or g1169 or g1229 or g1230 or g1232 or g1234 or g1235 or g1240 or g1242 or g1245 or g1246 or g1299 )
g1238    ( g324 or g383 or g501 or g535 or g780 or g1002 or g1072 or g1190 or g1221 or g1228 or g1229 or g1230 or g1231 or g1233 or g1234 or g1236 or g1240 or g1247 or g1253 or g1403 or g1457 )
g1239    ( g81 or g337 or g850 or g1052 or g1064 or g1229 or g1230 or g1231 or g1232 or g1234 or g1235 or g1240 or g1241 or g1242 or g1243 or g1244 or g1249 or g1266 or g1375 )
g1240    ( g42 or g198 or g228 or g307 or g373 or g582 or g1075 or g1129 or g1237 or g1238 or g1239 or g1242 or g1244 or g1246 or g1247 or g1248 or g1498 )
g1241    ( g209 or g558 or g589 or g635 or g766 or g969 or g1021 or g1081 or g1233 or g1234 or g1235 or g1239 or g1242 or g1243 or g1246 or g1248 or g1250 or g1381 or g1488 )
g1242    ( g256 or g1064 or g1073 or g1138 or g1195 or g1233 or g1235 or g1237 or g1239 or g1240 or g1241 or g1243 or g1245 or g1246 or g1249 or g1250 or g1251 or g1252 or g1383 or g1414 )
g1243    ( g14 or g301 or g368 or g551 or g619 or g747 or g808 or g951 or g1015 or g1171 or g1233 or g1234 or g1235 or g1239 or g1241 or g1242 or g1247 or g1249 or g1318 or g1336 or g1443 )
g1244    ( g169 or g329 or g375 or g444 or g445 or g785 or g969 or g1132 or g1159 or g1236 or g1239 or g1240 or g1247 or g1252 or g1253 or g1468 or g1481 )
g1245    ( g187 or g336 or g393 or g467 or g771 or g887 or g1008 or g1236 or g1237 or g1242 or g1246 or g1247 or g1249 or g1251 or g1254 or g1376 )
g1246    ( g8 or g462 or g470 or g546 or g704 or g1137 or g1237 or g1240 or g1241 or g1242 or g1245 or g1247 or g1248 or g1250 or g1251 or g1391 or g1473 )
g1247    ( g274 or g372 or g402 or g544 or g995 or g1070 or g1117 or g1125 or g1201 or g1238 or g1240 or g1243 or g1244 or g1245 or g1246 or g1248 or g1249 or g1251 or g1252 or g1253 or g1254 or g1255 or g1304 or g1392 or g1428 )
g1248    ( g320 or g382 or g857 or g1022 or g1240 or g1241 or g1246 or g1247 or g1250 or g1251 or g1253 or g1255 or g1257 or g1258 or g1409 or g1429 or g1441 )
g1249    ( g51 or g458 or g605 or g694 or g1097 or g1140 or g1183 or g1202 or g1204 or g1239 or g1242 or g1243 or g1245 or g1247 or g1251 or g1255 or g1256 or g1257 or g1264 or g1313 or g1459 )
g1250    ( g160 or g234 or g266 or g360 or g434 or g774 or g787 or g852 or g856 or g937 or g1026 or g1112 or g1183 or g1241 or g1242 or g1246 or g1248 or g1253 or g1254 or g1258 or g1260 or g1405 )
g1251    ( g2 or g133 or g198 or g594 or g991 or g1013 or g1224 or g1242 or g1245 or g1246 or g1247 or g1248 or g1249 or g1252 or g1253 or g1254 or g1255 or g1256 or g1258 or g1259 or g1261 or g1361 )
g1252    ( g93 or g236 or g471 or g657 or g706 or g864 or g1119 or g1242 or g1244 or g1247 or g1251 or g1255 or g1257 or g1258 or g1260 or g1262 or g1266 or g1309 or g1335 or g1396 )
g1253    ( g186 or g385 or g713 or g781 or g832 or g1207 or g1238 or g1244 or g1247 or g1248 or g1250 or g1251 or g1254 or g1255 or g1256 or g1257 or g1259 or g1261 or g1262 or g1445 or g1479 )
g1254    ( g254 or g437 or g442 or g503 or g565 or g598 or g701 or g844 or g848 or g1123 or g1245 or g1247 or g1250 or g1251 or g1253 or g1257 or g1305 or g1374 or g1395 or g1407 )
g1255    ( g51 or g330 or g389 or g782 or g880 or g906 or g1000 or g1093 or g1212 or g1247 or g1248 or g1249 or g1251 or g1252 or g1253 or g1256 or g1257 or g1258 or g1261 or g1262 or g1265 )
g1256    ( g45 or g511 or g588 or g787 or g1101 or g1191 or g1249 or g1251 or g1253 or g1255 or g1257 or g1258 or g1259 or g1262 or g1263 or g1264 or g1265 or g1337 or g1472 )
g1257    ( g41 or g251 or g371 or g398 or g716 or g744 or g1248 or g1249 or g1252 or g1253 or g1254 or g1255 or g1256 or g1258 or g1260 or g1263 or g1267 or g1347 )
g1258    ( g716 or g1079 or g1200 or g1248 or g1250 or g1251 or g1252 or g1255 or g1256 or g1257 or g1259 or g1261 or g1263 or g1264 or g1265 or g1266 or g1267 or g1268 or g1427 )
g1259    ( g13 or g349 or g650 or g769 or g797 or g811 or g830 or g1040 or g1251 or g1253 or g1256 or g1258 or g1260 or g1262 or g1263 or g1265 or g1266 or g1268 or g1460 or g1490 )
g1260    ( g172 or g202 or g234 or g484 or g536 or g796 or g927 or g998 or g1004 or g1084 or g1250 or g1252 or g1257 or g1259 or g1262 or g1264 or g1266 or g1268 or g1269 or g1270 or g1276 or g1369 )
g1261    ( g87 or g128 or g470 or g525 or g544 or g578 or g591 or g604 or g703 or g798 or g957 or g1072 or g1120 or g1226 or g1251 or g1253 or g1255 or g1258 or g1262 or g1266 or g1269 or g1271 or g1434 )
g1262    ( g277 or g306 or g530 or g675 or g819 or g938 or g1113 or g1252 or g1253 or g1255 or g1256 or g1259 or g1260 or g1261 or g1265 or g1267 or g1268 or g1272 or g1443 )
g1263    ( g36 or g87 or g379 or g1028 or g1256 or g1257 or g1258 or g1259 or g1264 or g1267 or g1268 or g1270 or g1271 or g1294 or g1324 or g1438 )
g1264    ( g253 or g283 or g339 or g497 or g1166 or g1249 or g1256 or g1258 or g1260 or g1263 or g1266 or g1268 or g1269 or g1273 or g1274 or g1371 or g1394 )
g1265    ( g25 or g287 or g381 or g613 or g631 or g731 or g770 or g898 or g925 or g945 or g1019 or g1125 or g1255 or g1256 or g1258 or g1259 or g1262 or g1267 or g1268 or g1270 or g1271 or g1272 or g1484 )
g1266    ( g37 or g55 or g76 or g104 or g363 or g660 or g689 or g749 or g816 or g913 or g982 or g1167 or g1239 or g1252 or g1258 or g1259 or g1260 or g1261 or g1264 or g1270 or g1271 or g1274 or g1276 or g1328 )
g1267    ( g253 or g273 or g316 or g643 or g823 or g877 or g881 or g1211 or g1257 or g1258 or g1262 or g1263 or g1265 or g1271 or g1274 or g1277 or g1324 )
g1268    ( g50 or g91 or g183 or g191 or g266 or g729 or g817 or g986 or g991 or g1258 or g1259 or g1260 or g1262 or g1263 or g1264 or g1265 or g1270 or g1271 or g1274 or g1276 )
g1269    ( g10 or g55 or g83 or g142 or g200 or g246 or g270 or g375 or g802 or g876 or g1036 or g1062 or g1064 or g1260 or g1261 or g1264 or g1274 or g1276 or g1277 )
g1270    ( g13 or g66 or g103 or g108 or g254 or g293 or g370 or g481 or g523 or g727 or g742 or g1184 or g1260 or g1263 or g1265 or g1266 or g1268 or g1274 or g1275 or g1276 or g1277 or g1278 or g1465 or g1500 )
g1271    ( g58 or g200 or g317 or g323 or g485 or g926 or g1067 or g1069 or g1141 or g1214 or g1235 or g1261 or g1263 or g1265 or g1266 or g1267 or g1268 or g1272 or g1275 or g1277 or g1278 or g1280 or g1426 )
g1272    ( g12 or g38 or g48 or g198 or g280 or g310 or g395 or g397 or g513 or g773 or g779 or g900 or g1024 or g1203 or g1262 or g1265 or g1271 or g1274 or g1276 or g1279 or g1299 )
g1273    ( g9 or g166 or g199 or g381 or g398 or g650 or g1062 or g1074 or g1082 or g1264 or g1275 or g1276 or g1277 or g1278 or g1279 or g1280 or g1440 )
g1274    ( g79 or g82 or g212 or g642 or g645 or g920 or g1212 or g1232 or g1264 or g1266 or g1267 or g1268 or g1269 or g1270 or g1272 or g1275 or g1276 or g1278 or g1279 or g1282 or g1382 )
g1275    ( g206 or g755 or g854 or g982 or g990 or g1188 or g1270 or g1271 or g1273 or g1274 or g1276 or g1277 or g1278 or g1280 or g1281 or g1282 or g1283 or g1468 or g1488 or g1492 )
g1276    ( g101 or g119 or g189 or g224 or g299 or g540 or g588 or g747 or g914 or g1038 or g1260 or g1266 or g1268 or g1269 or g1270 or g1272 or g1273 or g1274 or g1275 or g1278 or g1281 or g1361 )
g1277    ( g114 or g383 or g387 or g552 or g1005 or g1111 or g1220 or g1267 or g1269 or g1270 or g1271 or g1273 or g1275 or g1278 or g1279 or g1280 or g1281 or g1282 or g1284 or g1285 or g1287 or g1324 or g1396 )
g1278    ( g76 or g90 or g424 or g459 or g683 or g1270 or g1271 or g1273 or g1274 or g1275 or g1276 or g1277 or g1279 or g1280 or g1281 or g1283 or g1284 or g1285 or g1286 )
g1279    ( g112 or g282 or g312 or g616 or g1206 or g1272 or g1273 or g1274 or g1277 or g1278 or g1280 or g1282 or g1283 or g1286 or g1289 or g1376 )
g1280    ( g32 or g103 or g213 or g518 or g627 or g1113 or g1146 or g1164 or g1176 or g1271 or g1273 or g1275 or g1277 or g1278 or g1279 or g1282 or g1283 or g1285 or g1288 or g1289 or g1290 )
g1281    ( g61 or g197 or g466 or g534 or g589 or g659 or g762 or g794 or g961 or g1211 or g1275 or g1276 or g1277 or g1278 or g1282 or g1284 or g1285 or g1286 or g1287 or g1288 or g1289 or g1290 or g1370 or g1477 )
g1282    ( g280 or g312 or g409 or g504 or g690 or g928 or g992 or g1274 or g1275 or g1277 or g1279 or g1280 or g1281 or g1283 or g1286 or g1287 or g1420 or g1459 or g1475 )
g1283    ( g21 or g79 or g114 or g199 or g213 or g289 or g523 or g597 or g667 or g902 or g1047 or g1275 or g1278 or g1279 or g1280 or g1282 or g1284 or g1285 or g1288 or g1289 or g1290 or g1293 or g1494 )
g1284    ( g540 or g763 or g923 or g951 or g1187 or g1277 or g1278 or g1281 or g1283 or g1285 or g1286 or g1288 or g1292 or g1293 or g1294 or g1304 or g1377 )
g1285    ( g174 or g257 or g346 or g355 or g365 or g417 or g500 or g670 or g1081 or g1277 or g1278 or g1280 or g1281 or g1283 or g1284 or g1287 or g1291 or g1295 or g1483 )
g1286    ( g303 or g341 or g521 or g738 or g845 or g1194 or g1278 or g1279 or g1281 or g1282 or g1284 or g1287 or g1288 or g1290 or g1291 or g1293 or g1294 or g1296 or g1483 )
g1287    ( g32 or g43 or g130 or g221 or g371 or g466 or g611 or g719 or g938 or g1117 or g1124 or g1277 or g1281 or g1282 or g1285 or g1286 or g1288 or g1289 or g1291 or g1292 or g1295 or g1296 or g1359 or g1474 )
g1288    ( g88 or g112 or g199 or g224 or g239 or g518 or g551 or g591 or g703 or g748 or g777 or g1054 or g1146 or g1231 or g1280 or g1281 or g1283 or g1284 or g1286 or g1287 or g1295 or g1296 or g1297 or g1298 or g1357 )
g1289    ( g50 or g328 or g399 or g591 or g624 or g1169 or g1279 or g1280 or g1281 or g1283 or g1287 or g1290 or g1291 or g1292 or g1293 or g1294 or g1299 )
g1290    ( g120 or g412 or g448 or g527 or g916 or g957 or g1208 or g1229 or g1235 or g1280 or g1281 or g1283 or g1286 or g1289 or g1293 or g1294 or g1295 or g1300 or g1410 or g1467 )
g1291    ( g53 or g195 or g299 or g376 or g509 or g820 or g970 or g1034 or g1147 or g1205 or g1213 or g1285 or g1286 or g1287 or g1289 or g1293 or g1294 or g1299 or g1301 or g1384 )
g1292    ( g6 or g179 or g441 or g506 or g534 or g644 or g686 or g992 or g999 or g1032 or g1284 or g1287 or g1289 or g1297 or g1298 or g1299 or g1300 or g1301 )
g1293    ( g155 or g238 or g461 or g475 or g814 or g1132 or g1283 or g1284 or g1286 or g1289 or g1290 or g1291 or g1295 or g1296 or g1298 or g1299 or g1300 or g1301 or g1416 or g1492 )
g1294    ( g742 or g929 or g956 or g1048 or g1263 or g1284 or g1286 or g1289 or g1290 or g1291 or g1296 or g1298 or g1301 or g1303 or g1304 or g1377 or g1493 )
g1295    ( g129 or g448 or g592 or g739 or g869 or g1036 or g1285 or g1287 or g1288 or g1290 or g1293 or g1298 or g1299 or g1303 or g1305 or g1392 or g1467 )
g1296    ( g13 or g200 or g350 or g385 or g391 or g645 or g913 or g988 or g1140 or g1221 or g1224 or g1286 or g1287 or g1288 or g1293 or g1294 or g1297 or g1299 or g1301 or g1302 or g1303 or g1475 )
g1297    ( g47 or g169 or g504 or g685 or g1165 or g1288 or g1292 or g1296 or g1298 or g1300 or g1301 or g1302 or g1303 or g1306 or g1307 or g1379 or g1440 )
g1298    ( g63 or g65 or g122 or g233 or g413 or g599 or g606 or g613 or g774 or g790 or g1086 or g1154 or g1288 or g1292 or g1293 or g1294 or g1295 or g1297 or g1299 or g1302 or g1303 or g1305 or g1454 )
g1299    ( g69 or g611 or g659 or g696 or g804 or g977 or g1042 or g1179 or g1237 or g1272 or g1289 or g1291 or g1292 or g1293 or g1295 or g1296 or g1298 or g1301 or g1302 or g1307 or g1308 or g1379 )
g1300    ( g31 or g81 or g153 or g248 or g468 or g641 or g812 or g1290 or g1292 or g1293 or g1297 or g1302 or g1304 or g1305 or g1306 or g1310 or g1347 or g1430 )
g1301    ( g184 or g408 or g465 or g479 or g605 or g872 or g916 or g967 or g1010 or g1039 or g1291 or g1292 or g1293 or g1294 or g1296 or g1297 or g1299 or g1302 or g1307 or g1309 or g1311 )
g1302    ( g5 or g139 or g257 or g603 or g650 or g710 or g835 or g919 or g1296 or g1297 or g1298 or g1299 or g1300 or g1301 or g1303 or g1304 or g1305 or g1307 or g1309 or g1310 or g1311 or g1396 )
g1303    ( g3 or g8 or g15 or g21 or g361 or g666 or g747 or g1212 or g1294 or g1295 or g1296 or g1297 or g1298 or g1302 or g1305 or g1307 or g1309 or g1311 or g1312 )
g1304    ( g12 or g73 or g428 or g538 or g767 or g899 or g1124 or g1180 or g1212 or g1247 or g1284 or g1294 or g1300 or g1302 or g1308 or g1309 or g1310 or g1312 or g1313 or g1445 )
g1305    ( g181 or g255 or g366 or g760 or g813 or g878 or g1059 or g1254 or g1295 or g1298 or g1300 or g1302 or g1303 or g1306 or g1310 or g1314 or g1361 )
g1306    ( g1 or g21 or g875 or g1092 or g1108 or g1213 or g1297 or g1300 or g1305 or g1308 or g1310 or g1315 or g1316 or g1333 or g1342 or g1347 )
g1307    ( g273 or g467 or g475 or g792 or g838 or g887 or g915 or g916 or g957 or g1020 or g1297 or g1299 or g1301 or g1302 or g1303 or g1308 or g1310 or g1315 or g1316 )
g1308    ( g24 or g101 or g175 or g294 or g295 or g302 or g336 or g373 or g517 or g527 or g677 or g978 or g1047 or g1144 or g1299 or g1304 or g1306 or g1307 or g1310 or g1311 or g1314 or g1318 or g1432 )
g1309    ( g204 or g301 or g378 or g609 or g756 or g966 or g1007 or g1115 or g1116 or g1130 or g1175 or g1252 or g1301 or g1302 or g1303 or g1304 or g1314 or g1315 or g1316 )
g1310    ( g86 or g95 or g215 or g494 or g991 or g1002 or g1009 or g1143 or g1300 or g1302 or g1304 or g1305 or g1306 or g1307 or g1308 or g1311 or g1314 or g1318 or g1320 )
g1311    ( g61 or g109 or g400 or g585 or g633 or g649 or g861 or g888 or g969 or g1044 or g1301 or g1302 or g1303 or g1308 or g1310 or g1315 or g1318 or g1319 or g1320 or g1414 )
g1312    ( g6 or g48 or g60 or g111 or g133 or g639 or g705 or g1303 or g1304 or g1315 or g1318 or g1319 or g1321 or g1322 or g1361 or g1480 )
g1313    ( g145 or g339 or g556 or g682 or g789 or g842 or g852 or g1162 or g1249 or g1304 or g1315 or g1316 or g1317 or g1318 or g1319 or g1322 or g1323 or g1457 )
g1314    ( g39 or g510 or g516 or g756 or g961 or g998 or g1033 or g1190 or g1217 or g1305 or g1308 or g1309 or g1310 or g1315 or g1316 or g1319 or g1320 or g1323 )
g1315    ( g169 or g207 or g811 or g879 or g967 or g982 or g1126 or g1306 or g1307 or g1309 or g1311 or g1312 or g1313 or g1314 or g1317 or g1319 or g1320 or g1323 or g1325 )
g1316    ( g47 or g114 or g307 or g358 or g588 or g616 or g706 or g897 or g913 or g1024 or g1156 or g1306 or g1307 or g1309 or g1313 or g1314 or g1319 or g1323 )
g1317    ( g28 or g117 or g231 or g234 or g441 or g506 or g613 or g1060 or g1165 or g1232 or g1313 or g1315 or g1319 or g1320 or g1325 or g1326 or g1327 or g1359 or g1372 )
g1318    ( g54 or g72 or g286 or g487 or g578 or g604 or g627 or g1243 or g1308 or g1310 or g1311 or g1312 or g1313 or g1319 or g1320 or g1322 or g1324 or g1327 or g1378 )
g1319    ( g385 or g503 or g579 or g970 or g1029 or g1181 or g1183 or g1311 or g1312 or g1313 or g1314 or g1315 or g1316 or g1317 or g1318 or g1320 or g1321 or g1323 or g1325 or g1326 or g1327 or g1328 or g1449 )
g1320    ( g1 or g276 or g404 or g444 or g670 or g676 or g873 or g878 or g895 or g1099 or g1217 or g1310 or g1311 or g1314 or g1315 or g1317 or g1318 or g1319 or g1322 or g1323 or g1325 or g1326 or g1327 )
g1321    ( g7 or g16 or g321 or g383 or g581 or g622 or g628 or g768 or g852 or g1312 or g1319 or g1322 or g1325 or g1328 or g1329 or g1331 or g1376 )
g1322    ( g212 or g418 or g706 or g795 or g1017 or g1063 or g1096 or g1129 or g1143 or g1201 or g1312 or g1313 or g1318 or g1320 or g1321 or g1326 or g1329 or g1330 or g1331 or g1363 or g1464 )
g1323    ( g70 or g580 or g613 or g743 or g1195 or g1313 or g1314 or g1315 or g1316 or g1319 or g1320 or g1324 or g1326 or g1327 or g1328 or g1330 or g1333 or g1388 )
g1324    ( g38 or g359 or g477 or g703 or g708 or g756 or g986 or g1018 or g1263 or g1267 or g1277 or g1318 or g1323 or g1327 or g1329 or g1331 or g1334 )
g1325    ( g92 or g189 or g202 or g411 or g480 or g482 or g1190 or g1315 or g1317 or g1319 or g1320 or g1321 or g1329 or g1332 or g1333 or g1334 or g1395 )
g1326    ( g53 or g111 or g112 or g167 or g780 or g1317 or g1319 or g1320 or g1322 or g1323 or g1327 or g1329 or g1330 or g1331 or g1333 or g1334 or g1335 )
g1327    ( g122 or g161 or g436 or g523 or g857 or g1134 or g1154 or g1317 or g1318 or g1319 or g1320 or g1323 or g1324 or g1326 or g1328 or g1329 or g1331 or g1335 or g1336 or g1352 or g1412 )
g1328    ( g20 or g54 or g147 or g156 or g381 or g434 or g578 or g619 or g727 or g984 or g1266 or g1319 or g1321 or g1323 or g1327 or g1329 or g1331 or g1332 or g1335 or g1338 or g1440 or g1477 )
g1329    ( g72 or g404 or g416 or g527 or g644 or g851 or g952 or g993 or g1096 or g1321 or g1322 or g1324 or g1325 or g1326 or g1327 or g1328 or g1330 or g1332 or g1337 or g1410 )
g1330    ( g103 or g238 or g254 or g447 or g990 or g994 or g1084 or g1172 or g1322 or g1323 or g1326 or g1329 or g1331 or g1334 or g1335 or g1336 or g1338 or g1339 or g1393 )
g1331    ( g23 or g219 or g288 or g330 or g623 or g897 or g1321 or g1322 or g1324 or g1326 or g1327 or g1328 or g1330 or g1332 or g1333 or g1335 or g1338 or g1339 or g1449 or g1482 )
g1332    ( g70 or g106 or g429 or g483 or g723 or g754 or g772 or g948 or g1143 or g1325 or g1328 or g1329 or g1331 or g1333 or g1335 or g1336 or g1337 or g1340 )
g1333    ( g110 or g371 or g603 or g608 or g638 or g713 or g759 or g785 or g1007 or g1047 or g1068 or g1209 or g1306 or g1323 or g1325 or g1326 or g1331 or g1332 or g1336 or g1339 or g1343 )
g1334    ( g51 or g172 or g309 or g356 or g415 or g522 or g530 or g537 or g652 or g822 or g891 or g963 or g1090 or g1324 or g1325 or g1326 or g1330 or g1337 or g1339 or g1340 or g1364 )
g1335    ( g130 or g170 or g246 or g280 or g566 or g1081 or g1091 or g1252 or g1326 or g1327 or g1328 or g1330 or g1331 or g1332 or g1337 or g1342 or g1344 or g1345 )
g1336    ( g70 or g164 or g242 or g294 or g311 or g613 or g627 or g988 or g1043 or g1187 or g1201 or g1243 or g1327 or g1330 or g1332 or g1333 or g1338 or g1339 or g1341 or g1342 or g1343 )
g1337    ( g72 or g226 or g969 or g1129 or g1146 or g1256 or g1329 or g1332 or g1334 or g1335 or g1340 or g1341 or g1342 or g1344 or g1347 or g1412 or g1453 )
g1338    ( g48 or g537 or g594 or g877 or g994 or g1026 or g1027 or g1145 or g1328 or g1330 or g1331 or g1336 or g1339 or g1345 or g1346 or g1347 or g1348 or g1399 or g1450 )
g1339    ( g159 or g280 or g377 or g391 or g713 or g1148 or g1215 or g1330 or g1331 or g1333 or g1334 or g1336 or g1338 or g1340 or g1342 or g1343 or g1345 or g1346 or g1349 or g1448 or g1478 )
g1340    ( g212 or g311 or g319 or g353 or g547 or g796 or g858 or g1059 or g1134 or g1332 or g1334 or g1337 or g1339 or g1346 or g1347 or g1349 or g1350 or g1395 or g1414 or g1427 or g1433 )
g1341    ( g156 or g264 or g366 or g394 or g469 or g508 or g620 or g809 or g869 or g984 or g1336 or g1337 or g1342 or g1343 or g1344 or g1350 or g1351 or g1357 or g1406 )
g1342    ( g32 or g33 or g582 or g757 or g1306 or g1335 or g1336 or g1337 or g1339 or g1341 or g1343 or g1344 or g1345 or g1346 or g1347 or g1348 or g1349 or g1350 )
g1343    ( g708 or g737 or g775 or g879 or g1013 or g1114 or g1333 or g1336 or g1339 or g1341 or g1342 or g1345 or g1346 or g1347 or g1348 or g1349 or g1352 or g1399 or g1425 or g1488 )
g1344    ( g13 or g388 or g439 or g513 or g523 or g626 or g638 or g816 or g850 or g1335 or g1337 or g1341 or g1342 or g1345 or g1346 or g1351 or g1352 or g1354 or g1379 )
g1345    ( g67 or g139 or g209 or g417 or g445 or g568 or g642 or g966 or g1030 or g1067 or g1223 or g1335 or g1338 or g1339 or g1342 or g1343 or g1344 or g1347 or g1349 or g1351 or g1362 or g1363 or g1481 )
g1346    ( g299 or g416 or g471 or g482 or g672 or g822 or g934 or g1028 or g1169 or g1212 or g1338 or g1339 or g1340 or g1342 or g1343 or g1344 or g1348 or g1349 or g1351 or g1352 or g1356 or g1368 )
g1347    ( g101 or g144 or g637 or g1013 or g1020 or g1090 or g1168 or g1257 or g1300 or g1306 or g1337 or g1338 or g1340 or g1342 or g1343 or g1345 or g1348 or g1349 or g1350 or g1351 or g1354 or g1355 or g1356 or g1357 )
g1348    ( g339 or g354 or g682 or g696 or g698 or g703 or g1338 or g1342 or g1343 or g1346 or g1347 or g1349 or g1350 or g1351 or g1353 or g1355 or g1357 or g1358 )
